Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2021-12-04;1.56;1.56;1.22;1.42;1970000000.0;45680000000.0;33313246914.73;;165246;597;;3105252;11340000000.0;115521
2021-12-05;1.42;1.44;1.29;1.38;949000000.0;45340000000.0;33313246914.73;;150476;589;;3115475;10540000000.0;101636
2021-12-06;1.38;1.44;1.26;1.42;1120000000.0;44450000000.0;33313246914.73;;157037;597;;3123757;11770000000.0;109516
2021-12-07;1.42;1.48;1.37;1.38;860000000.0;47780000000.0;33313246914.73;;178497;587;0.88;3127666;11300000000.0;131115
2021-12-08;1.38;1.42;1.34;1.40;629000000.0;46150000000.0;33367265338.6;;158156;590;0.89;3140303;7420000000.0;131383
2021-12-09;1.40;1.41;1.29;1.29;648000000.0;44890000000.0;33367230908.21;;154715;576;0.87;3139676;5820000000.0;105081
2021-12-10;1.29;1.33;1.21;1.21;697000000.0;42850000000.0;33416991180.71;;164983;560;0.84;3144169;6720000000.0;138165
2021-12-11;1.21;1.36;1.19;1.35;1260000000.0;42660000000.0;33429046471.54;;127693;584;0.88;3147944;8240000000.0;93555
2021-12-12;1.35;1.42;1.32;1.35;1050000000.0;45430000000.0;33429020167.53;;118582;584;0.95;3152940;4820000000.0;87857
2021-12-13;1.35;1.36;1.20;1.22;1200000000.0;42260000000.0;33428994929.43;;119495;561;0.97;3155503;5040000000.0;76569
2021-12-14;1.22;1.28;1.20;1.27;550000000.0;41390000000.0;33428973143.46;;126746;573;0.98;3156235;4670000000.0;89241
2021-12-15;1.27;1.33;1.20;1.31;563000000.0;42270000000.0;33428955821.28;;127823;575;1;3156456;3700000000.0;93557
2021-12-16;1.31;1.33;1.24;1.24;407000000.0;43210000000.0;33443234651.74;;11892;563;1.01;3159339;4710000000.0;82763
2021-12-17;1.24;1.26;1.18;1.22;453000000.0;41110000000.0;33443207679.03;;150523;560;1;3171175;4280000000.0000005;93981
2021-12-18;1.22;1.27;1.20;1.24;284000000.0;42290000000.0;34159571477.86;;160295;564;1.01;3178191;2510000000.0;119199
2021-12-19;1.24;1.31;1.24;1.24;462000000.0;43570000000.0;34159541544.56;;129495;565;1;3182294;3190000000.0;101907
2021-12-20;1.24;1.26;1.20;1.24;437000000.0;41970000000.0;34159510418;;144083;565;0.98;3186305;2370000000.0;11779
2021-12-21;1.24;1.29;1.23;1.28;406000000.0;43090000000.0;34173827105.62;;154136;578;0.98;3188692;4720000000.0;11962
2021-12-22;1.28;1.37;1.28;1.33;590000000.0;45420000000.0;34173411658.32;;15844;585;0.99;3192212;3290000000.0;116914
2021-12-23;1.33;1.49;1.31;1.47;797000000.0;46810000000.0;33457381123.3;;160046;608;1.04;3195052;4340000000.0;114123
2021-12-24;1.48;1.49;1.38;1.39;498000000.0;48260000000.0;33457335930.34;;127813;595;1.07;3193381;2870000000.0;84328
2021-12-25;1.39;1.46;1.38;1.45;354000000.0;46610000000.0;33457320908.23;;106575;606;1.08;3190418;2300000000.0;70212
2021-12-26;1.45;1.47;1.41;1.46;406000000.0;48650000000.0;33471434985.3;;119897;607;1.08;3194970;4340000000.0;87527
2021-12-27;1.46;1.59;1.45;1.52;705000000.0;48730000000.0;33471413722.9;;150978;619;1.07;3197615;4580000000.0;96763
2021-12-28;1.52;1.54;1.38;1.40;863000000.0;50740000000.0;33471390841.49;;140973;601;1.08;3197485;3630000000.0;95267
2021-12-29;1.40;1.44;1.32;1.33;585000000.0;47850000000.0;34186772660.82;;116277;588;1.08;3200885;2770000000.0;8401
2021-12-30;1.33;1.38;1.30;1.36;494000000.0;45590000000.0;34186403028.51;;12539;590;1.09;3204290;2680000000.0;91074
2021-12-31;1.36;1.38;1.28;1.31;984000000.0;45500000000.0;33485573955.51;;124378;582;1.09;3205731;4070000000.0000005;84743
2022-01-01;1.31;1.38;1.31;1.38;299000000.0;43870000000.0;33485538170.96;;15803;594;1.1;3212511;2840000000.0;93102
2022-01-02;1.38;1.39;1.34;1.38;308000000.0;46190000000.0;33485518330.45;;131365;595;1.04;3217360;2620000000.0;9053
2022-01-03;1.38;1.38;1.31;1.32;685000000.0;46120000000.0;33485491061.76;;128794;581;0.99;3219838;3310000000.0;93051
2022-01-04;1.32;1.35;1.30;1.31;383000000.0;44170000000.0;33485462815.47;;138369;580;0.96;3224480;3260000000.0;104249
2022-01-05;1.31;1.35;1.19;1.23;586000000.0;43870000000.0;33499644968.68;;167116;562;0.95;3229131;4450000000.0;130184
2022-01-06;1.23;1.30;1.19;1.28;609000000.0;41200000000.0;33499586028.78;;19512;579;0.97;3230494;3270000000.0;148357
2022-01-07;1.28;1.28;1.19;1.21;681000000.0;42860000000.0;33499554309.41;;164167;557;0.98;3236752;2650000000.0;135664
2022-01-08;1.21;1.25;1.13;1.18;598000000.0;40550000000.0;33499512881.63;;139959;554;1;3238454;2180000000.0;114681
2022-01-09;1.18;1.21;1.15;1.17;413000000.0;39590000000.0;33499469970.96;;151067;551;0.96;3242123;2500000000.0;131336
2022-01-10;1.17;1.18;1.07;1.12;586000000.0;39220000000.0;33513387744.14;;139871;545;0.95;3245960;4830000000.0;110863
2022-01-11;1.12;1.20;1.12;1.19;399000000.0;37640000000.0;33513295191.38;;156911;553;0.87;3250148;4350000000.0;123472
2022-01-12;1.19;1.31;1.19;1.31;565000000.0;39820000000.0;33513302471.58;;140156;584;0.92;3255709;5290000000.0;117866
2022-01-13;1.31;1.35;1.23;1.23;1510000000.0;43890000000.0;33513262565.39;;124639;567;0.9;3259176;3870000000.0;105047
2022-01-14;1.23;1.31;1.22;1.29;1140000000.0;41300000000.0;33513224836.33;;14927;581;0.91;3263471;5490000000.0;132802
2022-01-15;1.29;1.32;1.25;1.29;317000000.0;43370000000.0;33526804273.31;;204993;581;0.92;3270549;7020000000.0;171877
2022-01-16;1.29;1.42;1.29;1.41;954000000.0;43330000000.0;33526665811.79;;221675;601;0.94;3273380;5310000000.0;179148
2022-01-17;1.41;1.61;1.39;1.60;2130000000.0;47330000000.0;33526676950.7;;218276;625;0.95;3267803;7320000000.0;167996
2022-01-18;1.60;1.64;1.41;1.46;1730000000.0;53740000000.0;33526598188.25;;223251;608;1.1;3266020;10030000000.0;170104
2022-01-19;1.46;1.53;1.33;1.34;1340000000.0;48920000000.0;33526547064.94;;233319;587;1.1;3283908;7630000000.0;197218
2022-01-20;1.34;1.43;1.25;1.26;1060000000.0;44830000000.0;33540063290.27;;28639;580;1.13;3287355;13490000000.0;194563
2022-01-21;1.26;1.28;1.10;1.12;2700000000.0;42220000000.0;33540002957.49;;251847;549;1.15;3297535;14810000000.0;195885
2022-01-22;1.12;1.16;0.922;1.07;1750000000.0;37620000000.0;33539928818.68;;216176;535;1.21;3299778;12050000000.0;174946
2022-01-23;1.07;1.17;1.05;1.13;937000000.0;35930000000.0;33539889796.89;;190135;545;1.14;3309785;8760000000.0;160186
2022-01-24;1.12;1.12;0.952;1.07;1360000000.0;37710000000.0;33539825364.2;;183651;532;1.17;3318762;9800000000.0;149622
2022-01-25;1.06;1.07;0.992;1.04;2420000000.0;35730000000.0;33553237119.49;;203773;528;1.14;3336125;12310000000.0;155444
2022-01-26;1.04;1.16;1.02;1.08;2069999999.9999998;35000000000.0;33553166707.5;;235189;537;1.15;3345170;8439999999.999999;169399
2022-01-27;1.08;1.08;1.00;1.04;1140000000.0;36170000000.0;33553110071.31;;195582;510;1.14;3345370;6830000000.0;143337
2022-01-28;1.04;1.06;1.01;1.05;438000000.0;34970000000.0;33553060142.99;;160175;497;1.11;3348568;8620000000.0;143426
2022-01-29;1.05;1.08;1.04;1.06;317000000.0;35200000000.0;33566422088.88;;151867;498;1.1;3350973;8270000000.0;143709
2022-01-30;1.06;1.08;1.02;1.04;710000000.0;35570000000.0;33566368986.59;;216281;495;1.1;3384227;7460000000.0;155268
2022-01-31;1.04;1.06;1.01;1.05;1050000000.0;34770000000.0;33566307383.66;;20742;484;1.1;3388152;5670000000.0;148153
2022-02-01;1.05;1.10;1.03;1.10;426000000.0;35310000000.0;33566255401.69;;170955;492;1.08;3386380;6880000000.0;121127
2022-02-02;1.10;1.10;1.02;1.03;429000000.0;36820000000.0;33566207114.23;;154921;480;1.1;3390760;6770000000.0;126328
2022-02-03;1.03;1.06;1.02;1.06;324000000.0;34500000000.0;33566162880.27;;13959;481;1.11;3396834;7650000000.0;125721
2022-02-04;1.06;1.14;1.05;1.14;884000000.0;35620000000.0;33579658943.08;;158148;498;1.12;3399973;10510000000.0;131881
2022-02-05;1.14;1.18;1.10;1.13;3420000000.0;38260000000.0;33579600238.28;;187075;499;1.12;3402356;8119999999.999999;136933
2022-02-06;1.13;1.15;1.10;1.14;311000000.0;37850000000.0;33579551077.78;;148365;500;1.11;3404834;8410000000.0;126354
2022-02-07;1.14;1.21;1.13;1.20;814000000.0;38380000000.0;33579503407.55;;148466;510;1.11;3405923;9440000000.0;123937
2022-02-08;1.20;1.26;1.13;1.18;806000000.0;40270000000.0;33579443284.96;;162299;507;1.12;3406492;10980000000.0;13377
2022-02-09;1.18;1.22;1.15;1.20;454000000.0;39530000000.0;33592746781.84;;16228;509;1.11;3409749;10500000000.0;129525
2022-02-10;1.19;1.23;1.14;1.15;595000000.0;40130000000.0;33592693131.78;;179182;500;1.1;3414606;8410000000.0;123632
2022-02-11;1.15;1.16;1.07;1.08;440000000.0;38670000000.0;33592642928.24;;169064;487;1.09;3409516;17560000000.0;127233
2022-02-12;1.08;1.09;1.03;1.06;436000000.0;36270000000.0;33592646021.81;;;;1.05;;;
2022-02-13;1.06;1.08;1.03;1.04;307000000.0;35580000000.0;33592538793.09;;130461;477;1.04;3412333;27410000000.0;111174
2022-02-14;1.04;1.05;1.02;1.05;392000000.0;35070000000.0;33613521329.3;;154978;478;1.02;3417319;35140000000.0;126442
2022-02-15;1.05;1.12;1.05;1.11;446000000.0;35280000000.0;33592646021.81;;219514;495;1.03;3416249;18030000000.0;161389
2022-02-16;1.11;1.11;1.07;1.08;293000000.0;37250000000.0;33613433076.06;;155211;493;0.99;3418121;15060000000.0;128751
2022-02-17;1.08;1.09;1.01;1.02;346000000.0;36430000000.0;33613379363.71;;142103;479;0.86;3419248;22420000000.0;1177
2022-02-18;1.02;1.04;0.984;0.996;387000000.0;34250000000.0;33613324559.55;;131763;451;0.83;3419428;17790000000.0;108082
2022-02-19;0.996;1.02;0.974;0.997;284000000.0;33500000000.0;33626619061.65;;177722;450;0.79;3437274;31130000000.0;130138
2022-02-20;0.997;0.998;0.919;0.932;451000000.0;33540000000.0;33626568879.11;;230015;438;0.79;3428110;17040000000.0;162351
2022-02-21;0.932;0.993;0.852;0.857;719000000.0;31330000000.0;33626509428.06;;14234;403;0.72;3433378;12690000000.0;117361
2022-02-22;0.857;0.897;0.814;0.888;695000000.0;28830000000.0;33626457589.87;;140949;414;0.75;3437846;16980000000.0;127928
2022-02-23;0.888;0.960;0.864;0.866;1810000000.0;29870000000.0;33626462852.2;;124023;410;0.76;3438252;16760000000.000002;103655
2022-02-24;0.866;0.898;0.747;0.854;3250000000.0;29130000000.0;33626462852.2;;143091;401;0.75;3438348;19000000000.0;110237
2022-02-25;0.853;0.910;0.824;0.899;461000000.0;28700000000.0;33640637944.19;;176702;421;0.73;3438218;21630000000.0;126433
2022-02-26;0.899;0.930;0.882;0.887;327000000.0;30240000000.0;33640576737.46;;125033;418;0.73;3437386;12850000000.0;105581
2022-02-27;0.887;0.915;0.833;0.857;380000000.0;29850000000.0;33648150869.67;;14031;405;0.73;3442176;17030000000.000002;123302
2022-02-28;0.857;0.970;0.843;0.963;1120000000.0;28840000000.0;33648103490.44;;124513;443;0.8;3447741;22430000000.0;98483
2022-03-01;0.963;1.01;0.940;0.964;1200000000.0;32420000000.0;33661373748.6;;143208;443;0.85;3453968;27310000000.0;111181
2022-03-02;0.962;0.977;0.928;0.939;746000000.0;32380000000.000004;33661321601.66;;210059;440;0.85;3464841;42150000000.0;128476
2022-03-03;0.939;0.946;0.884;0.902;884000000.0;31610000000.0;33661268387.86;;143663;420;0.86;3466646;33450000000.000004;106356
2022-03-04;0.902;0.903;0.827;0.845;344000000.0;30360000000.0;33661325003.86;;142676;403;0.85;3470870;25230000000.0;111173
2022-03-05;0.844;0.883;0.819;0.865;220000000.0;28440000000.0;33672562165.24;;124145;408;0.86;3472864;25870000000.0;100285
2022-03-06;0.865;0.872;0.820;0.823;380000000.0;29130000000.0;33674523577.08;;123158;399;0.85;3475698;19110000000.0;10508
2022-03-07;0.823;0.847;0.778;0.793;646000000.0;27700000000.0;33674446474.76;;140267;396;0.81;3479269;27390000000.0;10648
2022-03-08;0.793;0.821;0.788;0.802;956000000.0;26710000000.0;33674390173.19;;118237;396;0.83;3482892;31580000000.0;97722
2022-03-09;0.802;0.863;0.799;0.849;840000000.0;27010000000.0;33674377027.25;;107803;405;0.84;3486766;45590000000.0;89883
2022-03-10;0.849;0.854;0.786;0.807;540000000.0;28610000000.0;33674338728.23;;9158;397;0.83;3489699;36440000000.0;82732
2022-03-11;0.807;0.819;0.783;0.788;231000000.0;27160000000.0;33674315754.09;;102113;393;0.83;3493566;34630000000.0;83923
2022-03-12;0.788;0.802;0.786;0.789;122000000.0;26560000000.0;33686294273.22;;136438;393;0.83;3494888;32380000000.000004;105015
2022-03-13;0.789;0.821;0.781;0.787;201000000.0;26590000000.0;33687409104.12;;126343;394;0.83;3501409;32150000000.0;10258
2022-03-14;0.787;0.814;0.777;0.803;219000000.0;26520000000.0;33687369574.49;;177201;399;0.81;3544484;30590000000.0;136253
2022-03-15;0.803;0.817;0.782;0.800;219000000.0;27050000000.0;33687305634.92;;152283;399;0.81;3557841;26750000000.0;130762
2022-03-16;0.800;0.840;0.794;0.839;348000000.0;26960000000.0;33700562463.43;;134901;405;0.81;3562114;37250000000.0;117457
2022-03-17;0.839;0.858;0.828;0.836;303000000.0;28280000000.0;33700516155.2;;149914;406;0.83;3567749;23750000000.0;124473
2022-03-18;0.836;0.860;0.821;0.852;296000000.0;28170000000.0;33700411477.21;;128898;404;0.81;3570757;38030000000.0;116356
2022-03-19;0.852;0.916;0.851;0.903;999000000.0;28710000000.0;33700419712.8;;111033;418;0.83;3574508;58620000000.0;112664
2022-03-20;0.903;0.916;0.864;0.878;568000000.0;30430000000.0;33709909327.8;;103716;415;0.82;3577203;68760000000.0;107572
2022-03-21;0.879;0.930;0.863;0.917;802000000.0;29640000000.0;33713492091.94;;114189;431;0.83;3579344;60850000000.0;106952
2022-03-22;0.917;0.989;0.907;0.975;1240000000.0;30930000000.0;33713398325.55;;150384;446;0.86;3582724;42930000000.0;118826
2022-03-23;0.975;1.11;0.957;1.11;2650000000.0;32880000000.000004;33713371129.3;;130027;500;0.91;3583322;33180000000.0;103646
2022-03-24;1.11;1.19;1.08;1.13;2840000000.0;37340000000.0;33713335441.82;;144406;504;0.91;3585453;33340000000.000004;110482
2022-03-25;1.13;1.17;1.07;1.10;2080000000.0;38120000000.0;33713225722.57;;150471;502;0.9;3555725;54930000000.0;107133
2022-03-26;1.10;1.16;1.08;1.15;1240000000.0;36980000000.0;33726275315.59;;136437;505;0.9;3533964;83910000000.0;11111
2022-03-27;1.15;1.19;1.10;1.18;977000000.0;38850000000.0;33726225466.46;;124696;508;0.91;3538525;73790000000.0;110257
2022-03-28;1.18;1.25;1.16;1.17;1980000000.0;39940000000.0;33726172421.04;;119204;510;0.89;3542323;86630000000.0;107901
2022-03-29;1.17;1.24;1.17;1.19;1350000000.0;39450000000.0;33726106918.43;;115649;511;0.89;3546668;73100000000.0;114118
2022-03-30;1.19;1.22;1.16;1.19;750000000.0;40160000000.0;33726076628.57;;101672;509;0.88;3551189;76940000000.0;10578
2022-03-31;1.19;1.23;1.13;1.14;620000000.0;40140000000.0;33739161873.45;;116352;504;0.8;3555349;48880000000.0;107814
2022-04-01;1.14;1.18;1.10;1.17;531000000.0;38510000000.0;33739131539.12;;127505;505;0.8;3560235;44080000000.0;11458
2022-04-02;1.17;1.20;1.15;1.16;361000000.0;39320000000.0;33739034547.78;;103052;505;0.79;3565625;50460000000.0;99898
2022-04-03;1.16;1.20;1.14;1.19;517000000.0;39020000000.0;33739028515.76;;93235;509;0.77;3569003;55980000000.0;98613
2022-04-04;1.19;1.25;1.16;1.21;768000000.0;40020000000.0;33739028515.76;;96839;511;0.74;3572196;64590000000.0;93415
2022-04-05;1.21;1.22;1.16;1.17;332000000.0;40900000000.0;33739028515.76;;102097;505;0.74;3574594;57120000000.0;93192
2022-04-06;1.17;1.17;1.05;1.05;636000000.0;39500000000.0;33752555544.07;;1195;489;0.76;3579077;49590000000.0;101757
2022-04-07;1.05;1.10;1.04;1.09;320000000.0;35600000000.0;33752555544.07;;105152;500;0.8;3576679;53700000000.0;8903
2022-04-08;1.09;1.10;1.02;1.02;279000000.0;36750000000.0;33752555544.07;;94834;481;0.81;3579444;53130000000.0;86302
2022-04-09;1.03;1.05;1.02;1.05;332000000.0;34600000000.0;33752555544.07;;80015;485;0.82;3583570;44680000000.0;77268
2022-04-10;1.04;1.07;1.02;1.03;312000000.0;35260000000.0;33752555544.07;;104807;483;0.8;3586002;44870000000.0;101076
2022-04-11;1.03;1.03;0.917;0.920;483000000.0;34660000000.0;33752565071.29;;136645;436;0.84;3590900;38910000000.0;134431
2022-04-12;0.920;0.982;0.916;0.955;311000000.0;31050000000.0;33752565071.29;;104878;446;0.89;3594315;45670000000.0;115642
2022-04-13;0.955;0.980;0.935;0.974;218000000.0;32220000000.0;33752555544.07;;92199;449;0.89;3597720;47440000000.0;103138
2022-04-14;0.974;0.985;0.923;0.933;216000000.0;32880000000.000004;33752565071.29;;114272;437;0.9;3607884;41060000000.0;11457
2022-04-15;0.933;0.960;0.929;0.956;127000000.0;31470000000.0;33739028515.76;;115274;443;0.91;3609379;40390000000.0;112531
2022-04-16;0.955;0.962;0.938;0.951;104000000.0;32229999999.999996;33739028515.76;;117358;443;0.9;3614677;37420000000.0;121438
2022-04-17;0.951;0.963;0.913;0.915;119000000.0;32100000000.0;33752555544.07;;95063;431;0.89;3619737;32159999999.999996;116495
2022-04-18;0.915;0.940;0.875;0.937;290000000.0;30870000000.0;33752555544.07;;105194;437;0.9;3628922;28070000000.0;106525
2022-04-19;0.937;0.957;0.927;0.952;196000000.0;31630000000.0;33752565071.29;;103459;445;0.89;3636467;29850000000.0;114305
2022-04-20;0.952;0.976;0.931;0.937;224000000.0;32140000000.0;33752555544.07;;106965;439;0.88;3643040;28760000000.0;112824
2022-04-21;0.937;0.971;0.892;0.910;254000000.0;31620000000.0;33752555544.07;;121148;427;0.87;3646176;24540000000.0;114401
2022-04-22;0.910;0.924;0.891;0.906;186000000.0;30700000000.0;33739028515.76;;95289;427;0.85;3648484;23330000000.0;105027
2022-04-23;0.906;0.913;0.882;0.887;96620000.0;30590000000.0;33752565071.29;;80048;421;0.7;3650480;21470000000.0;97974
2022-04-24;0.887;0.899;0.877;0.886;117000000.0;29920000000.0;33739028515.76;;83318;419;0.7;3652566;20980000000.0;99403
2022-04-25;0.886;0.903;0.827;0.897;407000000.0;29910000000.0;33752565071.29;;103251;423;0.69;3652504;28950000000.0;100798
2022-04-26;0.898;0.903;0.816;0.826;373000000.0;30290000000.0;33739028515.76;;;;0.7;;;
2022-04-27;0.826;0.856;0.819;0.840;307000000.0;27860000000.0;33739028515.76;;;;0.7;;;
2022-04-28;0.840;0.853;0.826;0.843;612000000.0;28350000000.0;33739028515.76;;;;0.71;;;
2022-04-29;0.843;0.849;0.789;0.805;306000000.0;28460000000.0;33752555544.07;;;;0.71;;;
2022-04-30;0.805;0.818;0.736;0.756;336000000.0;27160000000.0;33739028515.76;;;;0.72;;;
2022-05-01;0.756;0.800;0.746;0.790;296000000.0;25510000000.0;33752565071.29;;;;0.76;;;
2022-05-02;0.790;0.797;0.764;0.781;248000000.0;26650000000.0;33752565071.29;;;;0.75;;;
2022-05-03;0.781;0.799;0.760;0.771;189000000.0;26400000000.0;33820262543.95;;;;0.75;;;
2022-05-04;0.771;0.899;0.768;0.898;523000000.0;26030000000.0;33752565071.29;;;;0.81;;;
2022-05-05;0.899;0.906;0.772;0.788;719000000.0;30390000000.0;33820262543.95;;;;1.03;;;
2022-05-06;0.788;0.799;0.762;0.783;436000000.0;26610000000.0;33752565071.29;;;;1.02;;;
2022-05-07;0.783;0.786;0.747;0.760;870000000.0;26490000000.0;33820262543.95;;;;0.97;;;
2022-05-08;0.760;0.766;0.725;0.740;781000000.0;25710000000.0;33820262543.95;;;;0.96;;;
2022-05-09;0.740;0.754;0.598;0.602;923000000.0;25040000000.0;33820262543.95;;;;1.04;;;
2022-05-10;0.603;0.701;0.584;0.628;782000000.0;20340000000.0;33752565071.29;;;;1.2;;;
2022-05-11;0.628;0.662;0.471;0.516;1090000000.0;21210000000.0;33752565071.29;;118939;261;1.18;3672749;18300000000.0;109908
2022-05-12;0.517;0.549;0.384;0.472;1020000000.0;17430000000.0;33739028515.76;;155854;241;1.23;3641654;19160000000.0;104074
2022-05-13;0.473;0.607;0.468;0.528;711000000.0;15960000000.0;33739028515.76;;125938;262;1.36;3621427;15460000000.0;11602
2022-05-14;0.528;0.556;0.488;0.537;363000000.0;17820000000.0;33752565071.29;;101982;263;1.31;3622683;13330000000.0;102236
2022-05-15;0.537;0.599;0.514;0.598;311000000.0;18110000000.0;33739028515.76;;107185;279;1.33;3623507;14840000000.0;114612
2022-05-16;0.597;0.613;0.544;0.556;428000000.0;20160000000.0;33752565071.29;;114153;271;1.39;3621113;15080000000.0;122245
2022-05-17;0.556;0.599;0.551;0.577;296000000.0;18810000000.0;33820262543.95;;101657;272;1.4;3624516;16620000000.000002;99096
2022-05-18;0.577;0.586;0.502;0.505;298000000.0;19470000000.0;33739028515.76;;88568;266;1.43;3624975;12630000000.0;92352
2022-05-19;0.505;0.546;0.491;0.533;285000000.0;17059999999.999998;33752565071.29;;74464;269;1.47;3625425;11970000000.0;78641
2022-05-20;0.533;0.544;0.501;0.516;238000000.0;18010000000.0;33820262543.95;;86029;266;1.46;3628137;13530000000.0;90514
2022-05-21;0.516;0.538;0.508;0.528;112000000.0;17440000000.0;33820262543.95;;78673;268;1.47;3630169;11850000000.0;84478
2022-05-22;0.528;0.548;0.521;0.541;140000000.0;17820000000.0;33752565071.29;;72961;270;1.47;3631999;12290000000.0;85764
2022-05-23;0.541;0.559;0.504;0.513;240000000.0;18250000000.0;33739028515.76;;75852;267;1.48;3633708;12870000000.0;8059
2022-05-24;0.513;0.525;0.492;0.521;188000000.0;17340000000.0;33820262543.95;;72004;266;1.48;3635103;11940000000.0;81848
2022-05-25;0.520;0.532;0.507;0.514;153000000.0;17600000000.0;33820262543.95;;95603;264;1.48;3639682;10500000000.0;105718
2022-05-26;0.514;0.520;0.461;0.478;259000000.0;17380000000.0;33820262543.95;;102111;251;1.48;3641266;11340000000.0;102877
2022-05-27;0.479;0.483;0.445;0.456;284000000.0;16140000000.0;33739028515.76;;8227;244;1.48;3641654;10880000000.0;86677
2022-05-28;0.456;0.469;0.448;0.464;115000000.0;15390000000.0;33752565071.29;;73835;246;1.48;3641943;9570000000.0;93856
2022-05-29;0.464;0.482;0.456;0.482;115000000.0;15700000000.0;33820262543.95;;86211;250;1.48;3645501;9240000000.0;107441
2022-05-30;0.482;0.577;0.477;0.570;349000000.0;16290000000.0;33820262543.95;;81847;273;1.54;3645259;14240000000.0;84727
2022-05-31;0.569;0.689;0.568;0.626;1040000000.0;19210000000.0;33739028515.75;;103113;303;1.64;3645959;19350000000.0;95753
2022-06-01;0.626;0.631;0.536;0.551;505000000.0;21130000000.0;33739028515.76;;78779;273;1.67;3644766;12820000000.0;86358
2022-06-02;0.551;0.598;0.548;0.587;416000000.0;18600000000.0;33739028515.76;;71063;285;1.7;3644314;12450000000.0;84244
2022-06-03;0.587;0.605;0.538;0.559;309000000.0;19810000000.0;33752565071.29;;78818;278;1.71;3647103;12580000000.0;106994
2022-06-04;0.560;0.571;0.544;0.566;167000000.0;18990000000.0;33934048405.59;;76187;277;1.6;3648670;11100000000.0;95488
2022-06-05;0.566;0.580;0.553;0.567;141000000.0;19110000000.0;33752565071.29;;9559;279;1.56;3653434;10820000000.0;103282
2022-06-06;0.566;0.646;0.565;0.609;1250000000.0;19110000000.0;33739028515.76;;91637;289;1.57;3651444;14320000000.0;98694
2022-06-07;0.609;0.645;0.571;0.614;513000000.0;20540000000.0;33739028515.76;;80962;303;1.58;3649870;13120000000.0;96529
2022-06-08;0.614;0.669;0.609;0.640;744000000.0;20710000000.0;33752565071.29;;70843;311;1.59;3651377;14190000000.0;83367
2022-06-09;0.640;0.657;0.625;0.632;631000000.0;21730000000.0;33934048405.59;;68924;306;1.45;3652407;12750000000.0;81958
2022-06-10;0.632;0.636;0.570;0.574;408000000.0;21320000000.0;33739028515.76;;84714;276;1.47;3656149;11150000000.0;88043
2022-06-11;0.574;0.617;0.543;0.553;1380000000.0;19360000000.0;33752565071.29;;64963;275;1.34;3655303;9980000000.0;79444
2022-06-12;0.554;0.560;0.489;0.490;1270000000.0;18690000000.0;33752565071.29;;62721;265;1.32;3657285;10380000000.0;77725
2022-06-13;0.490;0.498;0.436;0.464;906000000.0;16540000000.0;33752565071.29;;76707;247;1.31;3657417;13410000000.0;7852
2022-06-14;0.463;0.519;0.436;0.483;739000000.0;15640000000.0;33752565071.29;;7124;264;1.33;3658675;11340000000.0;70511
2022-06-15;0.482;0.538;0.448;0.534;2260000000.0;16280000000.000002;33752565071.29;;88609;280;1.27;3661896;13580000000.0;83602
2022-06-16;0.534;0.546;0.467;0.476;830000000.0;18020000000.0;33739028515.76;;70445;266;1.32;3664345;9930000000.0;74666
2022-06-17;0.475;0.503;0.471;0.487;281000000.0;16040000000.0;33739028515.76;;58528;267;1.35;3668084;12430000000.0;62597
2022-06-18;0.486;0.495;0.420;0.454;882000000.0;16390000000.0;33752565071.29;;61459;242;1.3;3671884;9680000000.0;59076
2022-06-19;0.454;0.489;0.435;0.484;682000000.0;15330000000.0;33739028515.76;;61936;262;1.29;3676284;8850000000.0;58566
2022-06-20;0.484;0.508;0.461;0.491;1010000000.0;16340000000.0;33739028515.76;;77218;265;1.3;3680807;8630000000.0;68309
2022-06-21;0.491;0.511;0.475;0.481;1360000000.0;16570000000.0;33739028515.76;;62591;261;1.3;3683567;8980000000.0;61761
2022-06-22;0.481;0.481;0.456;0.459;840000000.0;16230000000.0;33752565071.29;;56079;246;1.3;3685376;8039999999.999999;58611
2022-06-23;0.459;0.483;0.456;0.480;396000000.0;15570000000.0;33934048405.59;;57686;262;1.3;3688822;7200000000.0;70721
2022-06-24;0.480;0.509;0.476;0.498;798000000.0;16280000000.000002;33934048405.59;;61205;273;1.3;3694265;8470000000.000001;60797
2022-06-25;0.498;0.507;0.478;0.498;426000000.0;16890000000.0;33934048405.59;;75376;266;1.31;3698464;7730000000.0;76932
2022-06-26;0.498;0.525;0.488;0.490;526000000.0;16809999999.999998;33739028515.76;;67645;266;1.28;3702401;7760000000.0;76087
2022-06-27;0.490;0.508;0.475;0.485;192000000.0;16530000000.000002;33752565071.29;;63757;265;1.28;3701235;7890000000.0;63581
2022-06-28;0.485;0.497;0.467;0.469;988000000.0;16370000000.000002;33739028515.76;;62658;256;1.28;3703749;8330000000.0;68318
2022-06-29;0.469;0.477;0.458;0.466;609000000.0;15910000000.0;33934048405.59;;62891;254;1.27;3706876;8640000000.0;62055
2022-06-30;0.465;0.467;0.435;0.459;521000000.0;15700000000.0;33752565071.29;;80989;241;1.11;3713131;9350000000.0;71243
2022-07-01;0.459;0.474;0.442;0.448;435000000.0;15500000000.0;33739028515.76;;68153;238;1.05;3718913;11340000000.0;69634
