Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Volatility;Active Addresses Count;Transaction Volume;Transactions Count
2018-05-12;0.0650;0.0708;0.0592;0.0669;305000000.0;4269999999.9999995;65748114275.6;;1.39;;;
2018-05-13;0.0670;0.0758;0.0661;0.0737;251000000.0;4720000000.0;65748108431.33;;1.38;;;
2018-05-14;0.0738;0.0743;0.0683;0.0707;151000000.0;4690000000.0;65748111724.99;;1.39;;;
2018-05-15;0.0707;0.0725;0.0666;0.0674;125000000.0;4610000000.0;65748111455.72;;1.41;;;
2018-05-16;0.0673;0.0715;0.0625;0.0710;220000000.0;4450000000.0;65748109405.05;;1.4;;;
2018-05-17;0.0710;0.0732;0.0650;0.0664;117000000.0;4560000000.0;65748109802.94;;1.41;;;
2018-05-18;0.0663;0.0692;0.0642;0.0689;266000000.0;4410000000.0;65748107810.47;;1.42;;;
2018-05-19;0.0689;0.0705;0.0671;0.0688;256000000.0;4510000000.0;65748112642.6;;1.36;;;
2018-05-20;0.0689;0.0784;0.0679;0.0770;193000000.0;4870000000.0;65748108441.6;;1.41;;;
2018-05-21;0.0769;0.0841;0.0767;0.0809;278000000.0;5290000000.0;65748111854.25;;1.38;;;
2018-05-22;0.0808;0.0821;0.0722;0.0733;183000000.0;5120000000.0;65748110432.21;;1.43;;;
2018-05-23;0.0732;0.0752;0.0649;0.0678;205000000.0;4630000000.0;65748109909.51;;1.45;;;
2018-05-24;0.0679;0.0734;0.0664;0.0725;168000000.0;4650000000.0;65748113519.85;;1.41;;;
2018-05-25;0.0725;0.0725;0.0681;0.0703;110000000.0;4620000000.0;65748114041.39;;1.16;;;
2018-05-26;0.0703;0.0763;0.0696;0.0725;150000000.0;4800000000.0;65748109755.71;;1.15;;;
2018-05-27;0.0725;0.0728;0.0684;0.0700;201000000.0;4660000000.0;65748107439.02;;1.14;;;
2018-05-28;0.0699;0.0703;0.0588;0.0594;185000000.0;4250000000.0;65748111275.18;;1.25;;;
2018-05-29;0.0595;0.0654;0.0563;0.0642;274000000.0;4019999999.9999995;65748113628.97;;1.21;;;
2018-05-30;0.0642;0.0672;0.0586;0.0616;143000000.0;4090000000.0;65748109318.06;;1.18;;;
2018-05-31;0.0617;0.0638;0.0571;0.0600;235000000.0;3980000000.0;65748115510.7;;1.16;;;
2018-06-01;0.0600;0.0614;0.0556;0.0580;269000000.0;3820000000.0;65748108682.93;;1.16;;;
2018-06-02;0.0581;0.0631;0.0569;0.0605;146000000.0;3970000000.0;65748112520.28;;1.18;;;
2018-06-03;0.0605;0.0631;0.0602;0.0616;160000000.0;4059999999.9999995;65748110186.29;;1.17;;;
2018-06-04;0.0617;0.0623;0.0575;0.0585;86290000.0;3900000000.0;65748113074.34;;1.18;;;
2018-06-05;0.0585;0.0609;0.0566;0.0602;97300000.0;3860000000.0;65748117061.02;;1.19;;;
2018-06-06;0.0602;0.0603;0.0579;0.0589;84310000.0;3890000000.0;65748114036.33;;1.18;;;
2018-06-07;0.0589;0.0602;0.0581;0.0586;75330000.0;3890000000.0;65748110573.68;;1.18;;;
2018-06-08;0.0586;0.0588;0.0563;0.0572;79930000.0;3770000000.0;65748113692.87;;1.18;;;
2018-06-09;0.0573;0.0594;0.0566;0.0567;86290000.0;3810000000.0;65748116652.63;;1.18;;;
2018-06-10;0.0566;0.0567;0.0447;0.0471;121000000.0;3370000000.0;65748112347.17;;1.27;;;
2018-06-11;0.0469;0.0486;0.0449;0.0482;246000000.0;3070000000.0;65748105835.64;;1.23;;;
2018-06-12;0.0481;0.0483;0.0419;0.0432;199000000.0;3010000000.0;65748117482.91;;1.27;;;
2018-06-13;0.0433;0.0438;0.0375;0.0409;150000000.0;2710000000.0;65748113016.76;;1.21;;;
2018-06-14;0.0409;0.0455;0.0399;0.0450;113000000.0;2830000000.0;65748109152.89;;1.27;;;
2018-06-15;0.0451;0.0458;0.0417;0.0423;87470000.0;2910000000.0;65748115341.04;;1.27;;;
2018-06-16;0.0423;0.0435;0.0413;0.0429;58950000.0;2810000000.0;65748115243.54;;1.26;;;
2018-06-17;0.0429;0.0434;0.0422;0.0423;81540000.0;2820000000.0;65748112140.13;;1.24;;;
2018-06-18;0.0424;0.0458;0.0411;0.0449;135000000.0;2840000000.0;65748117304.42;;1.26;;;
2018-06-19;0.0450;0.0520;0.0444;0.0496;137000000.0;3150000000.0;65748110174.77;;1.31;;;
2018-06-20;0.0495;0.0501;0.0455;0.0495;120000000.0;3150000000.0;65748118106.86;;1.24;;;
2018-06-21;0.0495;0.0505;0.0473;0.0487;88940000.0;3210000000.0;65748105825.97;;1.22;;;
2018-06-22;0.0487;0.0492;0.0413;0.0427;104000000.0;2940000000.0;65748112042.84;;1.24;;;
2018-06-23;0.0427;0.0449;0.0422;0.0440;67680000.0;2870000000.0;65748118033.79;;1.23;;;
2018-06-24;0.0440;0.0444;0.0378;0.0420;112000000.0;2700000000.0;65748105174.74;;1.21;;;
2018-06-25;0.0419;0.0436;0.0408;0.0421;53490000.0;2760000000.0;65748115377.95;55130.0;1.21;2248;2850000000.0;3081
2018-06-26;0.0421;0.0423;0.0374;0.0375;87520000.0;2630000000.0;65748116069.5;52230.0;1.23;580;41870000.0;1948
2018-06-27;0.0374;0.0398;0.0369;0.0389;44470000.0;2520000000.0;65748105968.06;53880.0;1.24;602;8970000.0;2103
2018-06-28;0.0389;0.0398;0.0357;0.0360;51160000.0;2520000000.0;65748106273.52;49860.0;1.17;573;9880000.0;2334
2018-06-29;0.0360;0.0373;0.0333;0.0365;91710000.0;2320000000.0;65748112728.73;50730.0;1.13;545;783000000.0;1397
2018-06-30;0.0366;0.0399;0.0361;0.0376;86850000.0;2470000000.0;65748110122.2;51810.0;1.14;610;1020000000.0;1788
2018-07-01;0.0376;0.0378;0.0361;0.0367;51970000.0;2420000000.0;65748112282.1;50630.0;1.14;612;1480000.0;1669
2018-07-02;0.0368;0.0411;0.0365;0.0397;75330000.0;2560000000.0;65748111036.7;54700.0;1.17;1763;1040000000.0;4051
2018-07-03;0.0397;0.0408;0.0379;0.0381;69180000.0;2600000000.0;65748108837.37;52670.0;1.16;728;25180000.0;1983
2018-07-04;0.0381;0.0401;0.0377;0.0389;43420000.0;2570000000.0;65748114446.58;53660.0;1.16;821;19230000.0;2453
2018-07-05;0.0389;0.0397;0.0365;0.0373;94380000.0;2510000000.0;65748111260.21;51070.0;1.16;1085;3390000.0;4752
2018-07-06;0.0372;0.0377;0.0345;0.0360;58800000.0;2370000000.0;65748109508.64;49580.0;1.15;1056;28900000.0;3301
2018-07-07;0.0360;0.0376;0.0349;0.0374;48310000.0;2350000000.0;65748112776.88;50560.0;1.16;1029;29870000.0;3045
2018-07-08;0.0374;0.0382;0.0366;0.0369;60590000.0;2450000000.0;65748109114.1;50710.0;1.16;1196;670000.0;3969
2018-07-09;0.0369;0.0370;0.0354;0.0355;64290000.00000001;2390000000.0;65748110953.94;49130.0;1.16;1289;1450000.0;6449
2018-07-10;0.0355;0.0358;0.0324;0.0332;62100000.0;2240000000.0;65748114311.15;46260.0;1.18;2774;20320000.0;11908
2018-07-11;0.0332;0.0345;0.0325;0.0335;99810000.0;2190000000.0;65748113672.76;46250.0;1.04;3294;256000000.0;11216
2018-07-12;0.0335;0.0335;0.0311;0.0323;238000000.0;2120000000.0;65748108518.31;43800.0;1.04;8452;10160000.0;17985
2018-07-13;0.0323;0.0346;0.0322;0.0333;124000000.0;2180000000.0;65748109020.58;45670.0;1;452;11940000.0;11989
2018-07-14;0.0332;0.0338;0.0325;0.0333;193000000.0;2180000000.0;65748112487.66;46080.0;0.98;5919;7720000.0;15678
2018-07-15;0.0333;0.0350;0.0331;0.0344;125000000.0;2240000000.0;65748111534.62;47490.0;0.93;6211;6680000.0;18393
2018-07-16;0.0343;0.0378;0.0340;0.0376;144000000.0;2340000000.0;65748113804.2;51590.0;0.97;6914;71350000.0;26244
2018-07-17;0.0376;0.0409;0.0360;0.0397;240000000.0;2500000000.0;65748111269.85;55090.0;0.99;8276;14710000.0;20532
2018-07-18;0.0397;0.0438;0.0389;0.0397;181000000.0;2660000000.0;65748111754.78;54720.0;0.99;8628;15310000.0;2194
2018-07-19;0.0396;0.0397;0.0373;0.0380;129000000.0;2520000000.0;65748109746.07;52460.0;0.98;9838;15610000.0;49518
2018-07-20;0.0380;0.0380;0.0344;0.0348;99380000.0;2370000000.0;65748109438.43;48180.0;0.94;10508;15580000.0;25814
2018-07-21;0.0348;0.0364;0.0337;0.0356;129000000.0;2330000000.0;65748113650.32;49280.0;0.94;7327;11400000.0;22364
2018-07-22;0.0356;0.0365;0.0348;0.0351;121000000.0;2350000000.0;65748110083.06;48560.0;0.94;7244;6420000.0;2155
2018-07-23;0.0351;0.0363;0.0339;0.0340;125000000.0;2300000000.0;65748110193.37;47060.0;0.86;8205;10690000.0;26209
2018-07-24;0.0341;0.0392;0.0327;0.0379;138000000.0;2380000000.0;65748112289.68;52740.0;0.95;1325;33810000.0;31908
2018-07-25;0.0379;0.0392;0.0361;0.0371;166000000.0;2470000000.0;65748110136.56;51520.0;0.94;18115;11850000.0;41614
2018-07-26;0.0371;0.0387;0.0354;0.0359;134000000.0;2470000000.0;65748109596.14;48400.0;0.94;17067;10730000.0;29731
2018-07-27;0.0359;0.0372;0.0351;0.0366;264000000.0;2380000000.0;65748112797.56;50500.0;0.88;17309;12190000.0;28634
2018-07-28;0.0365;0.0369;0.0358;0.0369;169000000.0;2400000000.0;65748113460.94;50900.0;0.87;17259;7540000.0;28331
2018-07-29;0.0369;0.0409;0.0367;0.0391;225000000.0;2530000000.0;65748109943.71;54430.0;0.86;17447;17710000.0;29181
2018-07-30;0.0391;0.0396;0.0351;0.0364;120000000.0;2440000000.0;65748114444.14;50360.0;0.89;17518;41260000.0;30619
2018-07-31;0.0364;0.0364;0.0333;0.0338;169000000.0;2260000000.0;65748104706.84;46580.0;0.92;1743;22420000.0;30095
2018-08-01;0.0338;0.0340;0.0314;0.0325;92770000.0;2160000000.0;65748119503.26;44920.0;0.93;24084;12790000.0;37699
2018-08-02;0.0325;0.0332;0.0306;0.0313;62760000.0;2089999999.9999998;65748113106.74;42530.0;0.9;2674;12730000.0;37568
2018-08-03;0.0313;0.0316;0.0292;0.0304;90110000.0;1990000000.0;65748103072.19;41450.0;0.9;28728;9340000.0;39229
2018-08-04;0.0304;0.0312;0.0283;0.0288;55340000.0;1960000000.0;65748110545.21;39760.0;0.9;31265;6740000.0;52729
2018-08-05;0.0288;0.0306;0.0282;0.0302;46650000.0;1930000000.0;65748117547.17;41870.0;0.92;31026;31110000.0;51497
2018-08-06;0.0303;0.0310;0.0287;0.0291;51300000.0;1950000000.0;65748119329.94;40190.0;0.92;533;9420000.0;128438
2018-08-07;0.0291;0.0299;0.0274;0.0276;51400000.0;1900000000.0;65748112935.3;38290.0;0.92;88743;5460000.0;215811
2018-08-08;0.0277;0.0277;0.0233;0.0242;59570000.0;1650000000.0;65748120453.46;33430.0;1;34253;10270000.0;128063
2018-08-09;0.0243;0.0265;0.0235;0.0256;48000000.0;1640000000.0;65748103051.63;35630.0;1.02;60131;7410000.0;185987
2018-08-10;0.0256;0.0260;0.0232;0.0236;51670000.0;1630000000.0;65748123705.61;32610.0;1.03;6626;6250000.0;227938
2018-08-11;0.0237;0.0238;0.0217;0.0222;46550000.0;1500000000.0;65748118826.44;31300.0;1.04;104684;6110000.0;308754
2018-08-12;0.0222;0.0233;0.0220;0.0225;40620000.0;1490000000.0;65748116066.08;31020.0;1.04;35695;4210000.0;242177
2018-08-13;0.0224;0.0228;0.0188;0.0191;50630000.0;1410000000.0;65748107329.05;26460.0;1.13;5462;5820000.0;304217
2018-08-14;0.0191;0.0193;0.0160;0.0186;41840000.0;1150000000.0;65748104823.92;25560.0;1.13;55051;8160000.0;173981
2018-08-15;0.0186;0.0207;0.0186;0.0192;54190000.0;1300000000.0;65748106783.03;26570.0;1.13;58347;7610000.0;196274
2018-08-16;0.0192;0.0200;0.0182;0.0193;39680000.0;1270000000.0;65748107759.75;26680.0;1.06;56626;9980000.0;192807
2018-08-17;0.0193;0.0234;0.0192;0.0233;62040000.0;1410000000.0;65748101302.24;31950.0;1.29;85752;82820000.0;373633
2018-08-18;0.0233;0.0246;0.0202;0.0214;81240000.0;1460000000.0;65748122143.67;29630.0;1.3;45986;53590000.0;308344
2018-08-19;0.0214;0.0228;0.0208;0.0221;33570000.0;1430000000.0;65748124584.01;30550.0;1.31;48029;86110000.0;416497
2018-08-20;0.0221;0.0226;0.0201;0.0204;55520000.0;1420000000.0;65748104350.38;27720.0;1.31;68499;38280000.0;335124
2018-08-21;0.0203;0.0212;0.0199;0.0209;49260000.0;1360000000.0;65748122725.83;28910.0;1.31;66947;4300000.0;206597
2018-08-22;0.0209;0.0223;0.0190;0.0195;53220000.0;1360000000.0;65748112398.08;27010.0;1.32;61393;274000000.0;227848
2018-08-23;0.0195;0.0208;0.0194;0.0207;35300000.0;1310000000.0;65748112974.29;28510.0;1.35;42459;7050000.0;17409
2018-08-24;0.0207;0.0217;0.0203;0.0215;37480000.0;1370000000.0;65748101905.52;29790.0;1.28;22013;9320000.0;144455
2018-08-25;0.0215;0.0227;0.0210;0.0224;31620000.0;1420000000.0;65748123408.31;30990.0;1.3;16434;6770000.0;147344
2018-08-26;0.0224;0.0231;0.0211;0.0227;56420000.0;1460000000.0;65748102114.66;31340.0;1.3;16856;5630000.0;136886
2018-08-27;0.0227;0.0247;0.0224;0.0246;66720000.0;1540000000.0;65748113782.5;33680.0;1.34;91426;6250000.0;300945
2018-08-28;0.0246;0.0279;0.0242;0.0268;79650000.0;1720000000.0;65748123592.99;37190.0;1.34;91953;21580000.0;320087
2018-08-29;0.0269;0.0273;0.0246;0.0254;58130000.0;1710000000.0;65748111593.88;35150.0;1.32;91511;10570000.0;345319
2018-08-30;0.0254;0.0259;0.0232;0.0249;44590000.0;1600000000.0;65748104009.25;34180.0;1.31;88184;10880000.0;394663
2018-08-31;0.0249;0.0257;0.0243;0.0253;38000000.0;1640000000.0;65748124142.59;34630.0;1.29;85856;15700000.0;440135
2018-09-01;0.0253;0.0273;0.0253;0.0267;45000000.0;1720000000.0;65748119031.13;36870.0;1.31;87676;5550000.0;356085
2018-09-02;0.0267;0.0267;0.0247;0.0257;41250000.0;1690000000.0;65748111091.96;35350.0;1.31;87918;6190000.0;238212
2018-09-03;0.0257;0.0259;0.0244;0.0251;34160000.0;1650000000.0;65748111372.86;34570.0;1.3;89728;5320000.0;263996
2018-09-04;0.0250;0.0259;0.0250;0.0252;33369999.999999996;1670000000.0;65748108660.51;34900.0;1.29;91086;5300000.0;274562
2018-09-05;0.0253;0.0255;0.0212;0.0215;62690000.0;1530000000.0;65748116034.47;29940.0;1.37;8868;7990000.0;261308
2018-09-06;0.0215;0.0218;0.0200;0.0216;54150000.0;1360000000.0;65748105379.29;29620.0;1.36;90484;11170000.0;351143
2018-09-07;0.0216;0.0219;0.0201;0.0204;55540000.0;1380000000.0;65748119849.59;28120.0;1.37;89369;10400000.0;313247
2018-09-08;0.0203;0.0208;0.0187;0.0192;40300000.0;1320000000.0;65748104655.03;26540.0;1.32;9191;5280000.0;331721
2018-09-09;0.0192;0.0202;0.0187;0.0193;28260000.0;1280000000.0;65748109362.29;26700.0;1.3;89071;4490000.0;257172
2018-09-10;0.0193;0.0202;0.0188;0.0192;39020000.0;1280000000.0;65748102043.04;26500.0;1.28;8909;24240000.0;212198
2018-09-11;0.0193;0.0196;0.0178;0.0185;47130000.0;1230000000.0;65748104690.57;25320.0;1.27;90902;131000000.0;221212
2018-09-12;0.0184;0.0186;0.0170;0.0182;41990000.0;1160000000.0;65748120208.15;25110.0;1.27;90617;36500000.0;203941
2018-09-13;0.0182;0.0206;0.0182;0.0198;40510000.0;1280000000.0;65748104010.01;27650.0;1.21;9067;100000000.0;199007
2018-09-14;0.0198;0.0207;0.0191;0.0197;36240000.0;1310000000.0;65748120125.39;27370.0;1.21;91545;11170000.0;20248
2018-09-15;0.0197;0.0204;0.0196;0.0198;27610000.0;1320000000.0;65748098713.43;27490.0;1.2;91296;4450000.0;201988
2018-09-16;0.0199;0.0201;0.0191;0.0199;27920000.0;1300000000.0;65748106560.23;27540.0;1.2;91503;3110000.0;19353
2018-09-17;0.0200;0.0203;0.0181;0.0184;34170000.0;1270000000.0;65748096860.89;25460.0;0.99;91453;5940000.0;205168
2018-09-18;0.0183;0.0196;0.0182;0.0193;35880000.0;1240000000.0;65748109530.48;25640.0;0.98;91051;12880000.0;194735
2018-09-19;0.0193;0.0202;0.0186;0.0197;73970000.0;1290000000.0;65748111216.14;25870.0;0.97;90655;28720000.0;224192
2018-09-20;0.0197;0.0219;0.0197;0.0213;57780000.0;1340000000.0;65748105953.97;28700.0;0.98;105798;169000000.0;241538
2018-09-21;0.0214;0.0263;0.0212;0.0249;132000000.0;1540000000.0;65748097231.07;34220.0;1.13;95267;96790000.0;248503
2018-09-22;0.0249;0.0256;0.0223;0.0232;68240000.0;1530000000.0;65748111106.28;31990.0;1.13;92686;32570000.0;216566
2018-09-23;0.0232;0.0248;0.0231;0.0238;53220000.0;1560000000.0;65748117019.25;32880.0;1.12;93172;11770000.0;220081
2018-09-24;0.0238;0.0242;0.0218;0.0220;47110000.0;1500000000.0;65748105225.96;30400.0;1.14;94784;29090000.0;242276
2018-09-25;0.0220;0.0221;0.0201;0.0213;61060000.0;1370000000.0;65748122517.08;29320.0;1.14;10003;15070000.0;253664
2018-09-26;0.0213;0.0220;0.0203;0.0209;41770000.0;1390000000.0;65748122180.69;29040.0;1.13;96584;10010000.0;245219
2018-09-27;0.0209;0.0230;0.0206;0.0225;69800000.0;1430000000.0;65748118403.92;31090.0;1.12;90293;8460000.0;199594
2018-09-28;0.0225;0.0231;0.0212;0.0219;73970000.0;1450000000.0;65748118322.36;30290.0;1.13;94212;10320000.0;232148
2018-09-29;0.0219;0.0223;0.0211;0.0220;36210000.0;1430000000.0;65748097298.61;30400.0;1.11;94538;5760000.0;339457
2018-09-30;0.0220;0.0227;0.0218;0.0222;44420000.0;1460000000.0;65748124414.8;30610.0;1.11;9689;6370000.0;363028
2018-10-01;0.0222;0.0224;0.0215;0.0220;43020000.0;1440000000.0;65748115908.55;30310.0;1.11;94645;7280000.0;302263
2018-10-02;0.0220;0.0224;0.0216;0.0220;50300000.0;1450000000.0;65748124926.2;30310.0;1.09;9592;6930000.0;260605
2018-10-03;0.0219;0.0220;0.0211;0.0215;45380000.0;1410000000.0;65748103792.62;29690.0;1.09;95304;5720000.0;227721
2018-10-04;0.0215;0.0235;0.0215;0.0227;90360000.0;1480000000.0;65748113381.59;31380.0;1.1;97399;11600000.0;236368
2018-10-05;0.0227;0.0234;0.0223;0.0233;81290000.0;1500000000.0;65748102620.94;32049.999999999996;1.11;94857;11690000.0;245355
2018-10-06;0.0233;0.0244;0.0228;0.0237;89120000.0;1540000000.0;65748124921.35;32650.0;0.99;97305;19040000.0;238343
2018-10-07;0.0237;0.0276;0.0236;0.0269;126000000.0;1650000000.0;65748106815.7;37140.0;1.08;97673;29080000.0;259946
2018-10-08;0.0269;0.0282;0.0258;0.0266;132000000.0;1770000000.0;65748104542.46;36490.0;1.06;98872;35150000.0;24033
2018-10-09;0.0265;0.0268;0.0252;0.0259;70610000.0;1690000000.0;65748112205.38;35800.0;1.04;58761;13990000.0;150985
2018-10-10;0.0259;0.0259;0.0244;0.0252;68420000.0;1650000000.0;65748123190.97;34780.0;1.04;25209;13100000.0;129877
2018-10-11;0.0253;0.0254;0.0204;0.0207;95500000.0;1460000000.0;65748122240.59;24050.0;1.23;21667;15330000.0;84297
2018-10-12;0.0207;0.0235;0.0204;0.0225;110000000.0;1460000000.0;65748123617.03;31250.0;1.26;88971;15930000.0;190649
2018-10-13;0.0224;0.0238;0.0224;0.0234;81920000.0;1530000000.0;65748122997.55;31870.0;1.26;96983;6990000.0;244237
2018-10-14;0.0235;0.0246;0.0230;0.0234;56420000.0;1570000000.0;65748114216.73;32270.000000000004;1.23;96683;8369999.999999999;222851
2018-10-15;0.0234;0.0263;0.0225;0.0249;80560000.0;1580000000.0;65748122237.7;33830.0;1.25;98198;15100000.0;219719
2018-10-16;0.0248;0.0249;0.0237;0.0240;29690000.0;1590000000.0;65748109341.02;32540.0;1.25;54807;10580000.0;170344
2018-10-17;0.0241;0.0244;0.0236;0.0241;34050000.0;1570000000.0;65748124602.04;32960.0;1.25;84888;6130000.0;222393
2018-10-18;0.0241;0.0249;0.0237;0.0241;43350000.0;1590000000.0;65748119663.2;32880.0;1.22;101536;7900000.0;599677
2018-10-19;0.0240;0.0243;0.0235;0.0239;27830000.0;1560000000.0;65748106542.44;32759.999999999996;1.21;98762;4170000.0;630018
2018-10-20;0.0239;0.0244;0.0237;0.0239;28280000.0;1570000000.0;65748118236.9;32970.0;1.21;107458;5470000.0;593314
2018-10-21;0.0240;0.0246;0.0238;0.0241;30270000.0;1590000000.0;65748103481.77;33020.0;1.18;111269;10590000.0;517909
2018-10-22;0.0240;0.0242;0.0234;0.0237;35080000.0;1560000000.0;65748119279.74;32049.999999999996;1.04;77726;5890000.0;47528
2018-10-23;0.0238;0.0238;0.0228;0.0233;26400000.0;1530000000.0;65748113192.23;32020.000000000004;1.01;84292;9000000.0;50968
2018-10-24;0.0233;0.0237;0.0231;0.0233;20430000.0;1540000000.0;65748110369.33;32040.0;1.01;80992;28280000.0;795834
2018-10-25;0.0233;0.0235;0.0229;0.0230;19760000.0;1520000000.0;65748121508.51;31700.0;0.98;81875;4860000.0;901408
2018-10-26;0.0230;0.0237;0.0227;0.0235;33870000.0;1520000000.0;65748102943.56;32360.0;0.97;8107;5450000.0;75446
2018-10-27;0.0235;0.0237;0.0231;0.0232;37160000.0;1530000000.0;65748116570.47;31890.0;0.97;65665;5170000.0;824865
2018-10-28;0.0232;0.0236;0.0231;0.0233;27190000.0;1530000000.0;65748114570.94;32170.0;0.94;26013;4830000.0;65323
2018-10-29;0.0233;0.0235;0.0214;0.0220;27690000.0;1480000000.0;65748107187.76;30300.0;0.96;26496;7650000.0;572914
2018-10-30;0.0220;0.0223;0.0218;0.0221;16860000.0;1450000000.0;65748124050.59;30390.0;0.96;28844;5750000.0;637171
2018-10-31;0.0221;0.0225;0.0213;0.0222;25910000.0;1450000000.0;65748105352.98;30660.0;0.96;29984;14080000.0;718492
2018-11-01;0.0222;0.0225;0.0219;0.0224;17980000.0;1460000000.0;65748123176.48;30820.0;0.96;36403;5320000.0;706875
2018-11-02;0.0224;0.0231;0.0223;0.0228;23830000.0;1490000000.0;65748125098.62;31390.0;0.96;38394;5690000.0;700168
2018-11-03;0.0228;0.0228;0.0224;0.0226;17590000.0;1480000000.0;65748117669.69;31090.0;0.96;32112;6010000.0;996708
2018-11-04;0.0227;0.0239;0.0222;0.0235;31550000.0;1520000000.0;65748122263.61;32430.0;0.95;28581;14130000.0;1019423
2018-11-05;0.0235;0.0240;0.0232;0.0237;47500000.0;1550000000.0;65748099751.95;32720.0;0.95;27249;9160000.0;1099180
2018-11-06;0.0237;0.0247;0.0236;0.0245;37800000.0;1590000000.0;65748113715.02;33830.0;0.96;2526;8870000.0;1018022
2018-11-07;0.0245;0.0249;0.0236;0.0239;32930000.0;1590000000.0;65748123916.53;33000.0;0.84;27943;8180000.0;1183968
2018-11-08;0.0239;0.0241;0.0229;0.0230;28370000.0;1540000000.0;65748123212.3;31700.0;0.85;33494;4650000.0;1272082
2018-11-09;0.0230;0.0233;0.0227;0.0229;66230000.00000001;1510000000.0;65748125246.42;31540.0;0.85;27554;12030000.0;1304051
2018-11-10;0.0230;0.0231;0.0226;0.0228;48060000.0;1500000000.0;65748100779.34;31480.0;0.84;26945;4530000.0;1201709
2018-11-11;0.0229;0.0229;0.0224;0.0228;17140000.0;1490000000.0;65748104862.92;31190.0;0.56;292;4850000.0;1397701
2018-11-12;0.0228;0.0229;0.0220;0.0224;34570000.0;1480000000.0;65748105081.12;30740.0;0.47;30655;5980000.0;1215859
2018-11-13;0.0224;0.0225;0.0215;0.0216;21670000.0;1450000000.0;65748114167.94;29510.0;0.46;29262;10220000.0;1180211
2018-11-14;0.0217;0.0219;0.0177;0.0192;43270000.0;1300000000.0;65748121484.91;26000.0;0.59;29326;33240000.000000004;1124835
2018-11-15;0.0192;0.0194;0.0171;0.0190;60420000.0;1200000000.0;65748118208.33;25830.0;0.53;103501;37760000.0;1283770
2018-11-16;0.0190;0.0194;0.0184;0.0187;31560000.0;1240000000.0;65748115031.8;25480.0;0.52;61334;9690000.0;1648319
2018-11-17;0.0188;0.0189;0.0182;0.0188;24640000.0;1220000000.0;65748108139.52;25710.0;0.52;29095;7600000.0;1400451
2018-11-18;0.0187;0.0191;0.0185;0.0187;18640000.0;1230000000.0;65748124516.43;25560.0;0.53;63242;12800000.0;1423780
2018-11-19;0.0187;0.0187;0.0152;0.0154;44980000.0;1090000000.0;65748103301.41;20820.0;0.76;69683;13680000.0;1562838
2018-11-20;0.0154;0.0162;0.0122;0.0137;51190000.0;921000000.0;65748130650.81;18430.0;0.86;32208;16719999.999999998;1124646
2018-11-21;0.0137;0.0149;0.0132;0.0146;32770000.000000004;923000000.0;65748095498.24;19720.0;0.9;32921;10230000.0;1276520
2018-11-22;0.0146;0.0147;0.0135;0.0136;17820000.0;936000000.0;65748102821.28;18890.0;0.92;5835;62520000.0;1581277
2018-11-23;0.0136;0.0139;0.0129;0.0135;21420000.0;877000000.0;65748104265.34;18580.0;0.92;29103;8029999.999999999;1842438
2018-11-24;0.0136;0.0140;0.0117;0.0123;22240000.0;861000000.0;65748099221.59;16850.0;0.96;30278;6040000.0;1572062
2018-11-25;0.0123;0.0127;0.0107;0.0121;30640000.0;765000000.0;65748104424.19;16720.0;0.96;3089;6100000.0;1649594
2018-11-26;0.0122;0.0128;0.0109;0.0116;35700000.0;781000000.0;65748117082.67;15780.0;0.95;29949;6450000.0;1662351
2018-11-27;0.0116;0.0119;0.0111;0.0118;18320000.0;752000000.0;65748088603.87;16200.0;0.97;100755;5290000.0;1916330
2018-11-28;0.0119;0.0157;0.0118;0.0146;59970000.0;928000000.0;65748110120.99;19850.0;1.28;33103;11800000.0;1833912
2018-11-29;0.0146;0.0170;0.0142;0.0156;93630000.0;1020000000.0;65748104375.92;21380.0;1.3;31911;17060000.0;1914173
2018-11-30;0.0156;0.0157;0.0134;0.0144;58310000.0;953000000.0;66140183640.43;19610.0;1.32;44945;10240000.0;1823993
2018-12-01;0.0143;0.0155;0.0138;0.0149;28260000.0;974000000.0;66141038941.42;20240.0;1.33;69973;6170000.0;2393997
2018-12-02;0.0150;0.0155;0.0146;0.0148;30710000.0;983000000.0;66141913003.22;20120.0;1.33;35029;4090000.0;1757771
2018-12-03;0.0148;0.0149;0.0133;0.0136;27690000.0;926000000.0;66142701532.47;18760.0;1.34;32011;6450000.0;1699934
2018-12-04;0.0136;0.0152;0.0132;0.0142;23670000.0;938000000.0;66143460473.11;19500.0;1.36;46725;6750000.0;1668872
2018-12-05;0.0142;0.0146;0.0137;0.0138;22160000.0;932000000.0;66144305241.58;18960.0;1.34;53667;17690000.0;1964722
2018-12-06;0.0138;0.0144;0.0126;0.0126;27940000.0;900000000.0;66145068376.36;17490.0;1.36;39966;8610000.0;2038747
2018-12-07;0.0126;0.0134;0.0120;0.0132;51230000.0;841000000.0;66145750545.09;17850.0;1.36;44565;35650000.0;1976178
2018-12-08;0.0132;0.0139;0.0127;0.0133;26680000.0;875000000.0;66244257988.26;18220.0;1.37;47786;3670000.0;2147221
2018-12-09;0.0133;0.0140;0.0130;0.0135;18440000.0;888000000.0;66244949349.78;18190.0;1.37;65227;4179999.9999999995;2113751
