Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2022-02-14;125.71;126.96;121.46;124.64;135000000.0;8750000000.0;69632806.91;930000.0;475987;128;0.85;4571143;1760000000.0;117087
2022-02-15;124.67;132.54;124.02;131.67;157000000.0;8680000000.0;69640306.86;910000.0;448815;131;0.86;4609920;2750000000.0;121505
2022-02-16;131.63;131.87;125.53;127.78;128000000.0;9170000000.0;69647206.86;860000.0;489858;129;0.88;4628430;1000000000.0;119947
2022-02-17;127.88;129.03;114.89;116.39;215000000.0;8910000000.0;69653956.86;810000.0;332753;124;0.88;4640195;1580000000.0;117161
2022-02-18;116.35;123.58;114.24;114.91;290000000.0;8109999999.999999;69660744.35;880000.0;460554;123;0.89;4604014;1720000000.0;122553
2022-02-19;114.88;117.18;113.11;115.59;126000000.0;8000000000.0;69668369.19;920000.0;323325;124;0.89;4582320;1420000000.0;116594
2022-02-20;115.59;115.80;108.54;110.66;145000000.0;8050000000.000001;69676406.57;820000.0;308433;122;0.89;4577156;7200000000.0;115158
2022-02-21;110.68;114.56;102.09;102.81;218000000.0;7710000000.0;69683969.01;770000.0;294886;119;0.79;4586052;2840000000.0;118578
2022-02-22;102.83;107.90;100.36;107.50;186000000.0;7170000000.0;69691193.91;710000.0;305842;118;0.81;4599242;2900000000.0;11543
2022-02-23;107.49;111.52;105.00;105.44;418000000.0;7490000000.0;69697956.41;700000.0;280254;118;0.81;4611089;4840000000.0;113486
2022-02-24;105.39;108.13;91.04;104.22;1060000000.0;7350000000.0;69704543.91;770000.0;313056;118;0.84;4611064;2100000000.0;124933
2022-02-25;104.26;110.70;101.63;109.28;160000000.0;7270000000.0;69711981.41;740000.0;308553;119;0.81;4611544;1620000000.0;125759
2022-02-26;109.29;114.90;106.65;108.26;145000000.0;7620000000.0;69718718.91;750000.0;286449;118;0.83;4624331;4910000000.0;115718
2022-02-27;108.23;110.18;101.30;103.00;137000000.0;7550000000.0;69725518.78;790000.0;291586;118;0.83;4624035;3360000000.0;112349
2022-02-28;102.98;113.93;101.27;113.79;387000000.0;7180000000.0;69733418.78;830000.0;31654;122;0.86;4632317;1900000000.0;126416
2022-03-01;113.80;115.97;109.79;112.62;421000000.0;7940000000.0;69740693.78;850000.0;379016;123;0.91;4607410;3320000000.0;128899
2022-03-02;112.44;114.70;109.20;110.36;312000000.0;7840000000.0;69748168.78;810000.0;304561;120;0.91;4598383;2069999999.9999998;12222
2022-03-03;110.39;113.04;107.98;111.75;555000000.0;7700000000.0;69755568.78;830000.0;30094;121;0.91;4612469;5330000000.0;125113
2022-03-04;111.74;112.71;99.02;101.04;212000000.0;7800000000.0;69762881.28;760000.0;316237;118;0.91;4605130;8199999999.999999;126204
2022-03-05;101.00;105.37;99.52;104.91;92890000.0;7050000000.0;69770293.78;740000.0;294597;118;0.94;4614688;6960000000.0;124157
2022-03-06;104.89;105.93;100.75;101.11;180000000.0;7320000000.0;69777681.28;770000.0;284803;117;0.94;4627481;5710000000.0;117108
2022-03-07;101.12;103.89;96.28;98.40;309000000.0;7060000000.0;69785081.28;660000.0;291346;100;0.89;4627848;8289999999.999999;119403
2022-03-08;98.36;102.55;97.85;100.73;439000000.0;6860000000.0;69791943.78;750000.0;303314;117;0.9;4640794;2350000000.0;122407
2022-03-09;100.78;109.30;100.46;106.95;461000000.0;7030000000.0;69799293.78;730000.0;306745;118;0.91;4651162;6040000000.0;117135
2022-03-10;106.94;107.08;99.68;102.56;332000000.0;7470000000.0;69806356.28;740000.0;285984;118;0.87;4678223;5820000000.0;114123
2022-03-11;102.58;106.94;99.70;104.59;153000000.0;7160000000.0;69813543.78;820000.0;293512;117;0.87;4700080;4139999999.9999995;114616
2022-03-12;104.61;107.98;104.56;105.55;94810000.0;7300000000.0;69821131.28;790000.0;296138;116;0.85;4724146;4880000000.0;117811
2022-03-13;105.50;107.37;101.07;101.69;92000000.0;7370000000.0;69828718.78;780000.0;276378;116;0.84;4744922;3610000000.0;110217
2022-03-14;101.57;106.31;100.86;105.62;133000000.0;7090000000.0;69836343.78;850000.0;305647;115;0.83;4766537;3870000000.0;116341
2022-03-15;105.56;108.64;102.52;106.89;135000000.0;7370000000.0;69844443.78;780000.0;380245;115;0.84;4726046;2630000000.0;124644
2022-03-16;106.94;112.07;105.67;111.39;214000000.0;7470000000.0;69851656.28;750000.0;299089;118;0.84;4753667;4269999999.9999995;119697
2022-03-17;111.35;111.69;108.61;110.26;121000000.0;7780000000.0;69858493.78;800000.0;29964;116;0.85;4775216;3340000000.0;115348
2022-03-18;110.25;113.06;107.79;111.95;153000000.0;7700000000.0;69865756.28;790000.0;327248;118;0.83;4808761;1600000000.0;118067
2022-03-19;111.88;117.33;111.41;116.72;449000000.0;7820000000.0;69872843.78;800000.0;324493;118;0.83;4833085;879000000.0;116531
2022-03-20;116.71;118.55;111.31;114.84;382000000.0;8160000000.0;69879843.78;850000.0;31625;118;0.79;4856368;1330000000.0;104744
2022-03-21;114.93;116.81;113.13;116.06;333000000.0;8029999999.999999;69887293.78;850000.0;322152;120;0.79;4876641;1250000000.0;119981
2022-03-22;116.12;123.75;115.54;122.76;555000000.0;8119999999.999999;69894581.28;890000.0;336833;122;0.81;4909615;2550000000.0;111565
2022-03-23;122.76;124.53;118.59;122.44;382000000.0;8580000000.0;69901568.78;920000.0;306381;122;0.79;4932984;3370000000.0;105598
2022-03-24;122.54;127.77;120.07;126.52;447000000.0;8570000000.0;69909106.28;910000.0;308934;125;0.75;4951972;4330000000.0;106995
2022-03-25;126.54;127.35;121.58;123.92;375000000.0;8850000000.0;69916393.78;930000.0;302767;123;0.75;4968587;2470000000.0;107699
2022-03-26;123.96;125.63;121.91;124.86;206000000.0;8670000000.0;69923968.78;910000.0;287642;124;0.74;4983224;2620000000.0;97894
2022-03-27;124.86;129.82;123.24;129.62;267000000.0;8730000000.0;69931156.28;920000.0;286134;127;0.74;4994167;2109999999.9999998;98431
2022-03-28;129.60;132.67;126.65;127.62;442000000.0;9060000000.0;69938381.28;970000.0;316519;126;0.73;5000179;891000000.0;110224
2022-03-29;127.64;132.06;127.08;130.06;343000000.0;8930000000.0;69945856.28;970000.0;336617;127;0.74;5012417;2700000000.0;118226
2022-03-30;130.06;134.11;125.53;131.12;307000000.0;9100000000.0;69953218.78;910000.0;318561;127;0.71;5027718;1970000000.0;122343
2022-03-31;131.12;132.91;121.18;123.86;388000000.0;9170000000.0;69960281.28;940000.0;317799;124;0.66;5037052;2840000000.0;114762
2022-04-01;123.89;126.41;119.14;124.89;166000000.0;8670000000.0;69967556.28;890000.0;30262;127;0.65;5057010;9070000000.0;119494
2022-04-02;124.81;128.33;123.70;124.85;149000000.0;8730000000.0;69974856.28;970000.0;27606;127;0.65;5084959;5000000000.0;114245
2022-04-03;124.94;129.53;123.71;128.77;235000000.0;8740000000.0;69982531.28;1040000.0;264434;127;0.65;5107228;3690000000.0;108226
2022-04-04;128.73;128.88;121.31;124.81;162000000.0;9010000000.0;69990581.28;900000.0;290584;128;0.59;5128779;1890000000.0;115479
2022-04-05;124.80;127.32;122.60;122.74;113000000.0;8740000000.0;69998031.28;900000.0;323604;127;0.56;5150946;2009999999.9999998;128307
2022-04-06;122.73;123.13;111.42;111.72;249000000.0;8590000000.0;70005206.28;760000.0;308747;121;0.59;5171037;4200000000.0;125576
2022-04-07;111.87;115.12;110.18;114.14;118000000.0;7830000000.0;70012006.28;790000.0;297103;118;0.62;5187453;3390000000.0;121268
2022-04-08;114.04;115.29;109.70;110.73;150000000.0;7990000000.0;70018918.78;800000.0;310676;115;0.62;5212788;4550000000.0;125189
2022-04-09;110.77;112.97;110.05;112.72;162000000.0;7760000000.0;70026206.28;850000.0;293985;118;0.6;5230797;4480000000.0;117713
2022-04-10;112.71;114.50;110.09;110.30;166000000.0;7890000000.0;70033581.28;810000.0;297579;115;0.58;5237490;2750000000.0;110308
2022-04-11;110.33;110.60;101.95;102.47;168000000.0;7730000000.0;70040968.78;750000.0;356273;115;0.61;5291389;2390000000.0;114019
2022-04-12;102.55;105.78;101.75;104.87;109000000.0;7180000000.0;70048143.78;720000.0;346612;116;0.64;5318513;3110000000.0;137631
2022-04-13;104.84;110.83;103.97;110.55;169000000.0;7340000000.0;70055131.28;820000.0;326969;117;0.65;5338698;4450000000.0;130813
2022-04-14;110.54;112.36;105.98;107.37;117000000.0;7740000000.0;70062531.28;790000.0;303029;116;0.65;5355203;2650000000.0;113705
2022-04-15;107.36;112.88;107.09;111.00;140000000.0;7520000000.0;70070056.28;770000.0;308782;117;0.66;5369887;1680000000.0;121647
2022-04-16;110.99;114.78;110.18;114.32;105000000.0;7780000000.0;70076956.28;850000.0;283185;120;0.64;5391870;1470000000.0;10894
2022-04-17;114.34;115.13;108.32;108.81;114000000.0;8010000000.0;70084381.28;770000.0;283893;116;0.66;5398391;4500000000.0;103483
2022-04-18;108.80;111.48;105.38;111.28;170000000.0;7630000000.0;70091431.28;770000.0;290037;118;0.67;5408304;3470000000.0;110638
2022-04-19;111.33;114.17;110.64;113.82;110000000.0;7800000000.0;70098481.28;830000.0;326584;120;0.66;5422735;3380000000.0;121383
2022-04-20;113.80;114.17;110.75;111.90;119000000.0;7980000000.0;70105943.78;810000.0;319773;118;0.66;5440019;1990000000.0;125413
2022-04-21;111.89;114.48;105.53;106.77;151000000.0;7850000000.0;70113043.78;760000.0;314704;116;0.66;5458850;3550000000.0;127863
2022-04-22;106.70;108.66;104.81;105.38;120000000.0;7480000000.0;70120231.28;780000.0;306018;116;0.65;5474014;3640000000.0;125865
2022-04-23;105.38;107.23;104.46;105.15;77740000.0;7390000000.0;70127468.78;740000.0;272025;116;0.65;5482655;2280000000.0;109635
2022-04-24;105.23;105.92;103.59;104.61;64769999.99999999;7380000000.0;70134556.28;800000.0;280441;116;0.63;5493332;892000000.0;110245
2022-04-25;104.63;104.87;98.44;104.58;168000000.0;7340000000.0;70141593.78;740000.0;292149;114;0.63;5502423;2590000000.0;111827
2022-04-26;104.61;105.38;96.46;98.57;147000000.0;7340000000.0;70149256.28;720000.0;317252;97;0.64;5508680;1600000000.0;118233
2022-04-27;98.58;101.96;97.75;100.57;101000000.0;6920000000.0;70156656.28;660000.0;27877;114;0.64;5520827;4800000000.0;110683
2022-04-28;100.57;104.35;99.75;103.31;356000000.0;7060000000.0;70163318.78;810000.0;303737;114;0.66;5522754;2170000000.0;113771
2022-04-29;103.31;104.41;98.42;100.38;144000000.0;7250000000.0;70171056.28;730000.0;303269;114;0.65;5529852;1420000000.0;118034
2022-04-30;100.37;101.56;93.94;95.85;128000000.0;7040000000.0;70178431.28;730000.0;305082;96;0.65;5526376;2420000000.0;120962
2022-05-01;95.83;99.99;94.52;99.29;96460000.0;6730000000.0;70185943.78;720000.0;29363;97;0.67;5525192;2440000000.0;115117
2022-05-02;99.30;101.86;98.34;100.66;109000000.0;6970000000.0;70193218.78;730000.0;300166;114;0.66;5512483;1880000000.0;112203
2022-05-03;100.66;101.37;97.45;99.36;92570000.0;7070000000.0;70200031.28;720000.0;295972;96;0.66;5522975;1860000000.0;108219
2022-05-04;99.32;107.08;99.03;106.27;169000000.0;6970000000.0;70208006.28;750000.0;285904;114;0.67;5525897;2120000000.0;111776
2022-05-05;106.27;106.85;94.82;96.81;187000000.0;7460000000.0;70214818.78;680000.0;295213;96;0.75;5520162;2060000000.0;116125
2022-05-06;96.82;98.36;92.88;96.69;163000000.0;6800000000.0;70221918.78;730000.0;280813;97;0.75;5528038;1340000000.0;114513
2022-05-07;96.69;97.31;92.64;94.27;355000000.0;6790000000.0;70229206.28;690000.0;279522;96;0.69;5541684;6190000000.0;113025
2022-05-08;94.28;95.74;91.54;93.88;314000000.0;6620000000.0;70236756.28;700000.0;258981;96;0.69;5551320;939000000.0;102696
2022-05-09;93.85;94.88;75.24;76.21;319000000.0;6590000000.0;70243543.78;550000.0;282077;83;0.81;5549286;1730000000.0;113219
2022-05-10;76.24;84.95;73.35;80.15;410000000.0;5360000000.0;70251193.78;540000.0;28411;82;0.96;5562450;3350000000.0;117212
2022-05-11;80.12;82.72;64.07;66.34;538000000.0;5630000000.0;70257931.28;430000.0;301259;71;1.01;5568949;2970000000.0;121124
2022-05-12;66.39;69.58;51.72;64.27;460000000.0;4670000000.0;70264393.78;430000.0;304746;67;1.07;5592186;2780000000.0;121263
2022-05-13;64.36;73.12;63.07;67.77;285000000.0;4520000000.0;70271406.28;500000.0;358847;73;1.1;5603677;2570000000.0;145957
2022-05-14;67.74;70.15;64.10;68.78;167000000.0;4760000000.0;70278593.78;460000.0;29035;74;1.07;5638208;2390000000.0;112538
2022-05-15;68.73;71.64;65.93;71.49;166000000.0;4830000000.0;70285343.78;500000.0;276962;75;1.07;5672893;5400000000.0;96447
2022-05-16;71.39;71.43;64.94;67.14;156000000.0;5020000000.0;70292343.78;480000.0;325953;73;1.09;5708550;3070000000.0;102263
2022-05-17;67.14;73.77;66.99;73.07;181000000.0;4720000000.0;70299531.28;480000.0;331168;78;1.13;5761515;2670000000.0;106131
2022-05-18;73.02;74.22;65.69;65.88;173000000.0;5130000000.0;70305968.78;510000.0;336377;71;1.15;5789437;3900000000.0;102706
2022-05-19;65.91;72.60;64.56;72.03;155000000.0;4630000000.0;70313756.28;510000.0;317529;78;1.2;5827240;2150000000.0;103662
2022-05-20;72.01;73.36;66.75;68.50;158000000.0;5060000000.0;70320768.78;490000.0;359856;74;1.21;5842759;1890000000.0;102494
2022-05-21;68.49;70.57;67.83;69.74;68410000.0;4820000000.0;70327831.28;550000.0;316826;74;1.22;5872306;1250000000.0;98237
2022-05-22;69.76;72.43;69.30;71.62;70280000.0;4910000000.0;70335481.28;520000.0;293247;78;1.21;5890075;3280000000.0;93005
2022-05-23;71.53;73.91;68.30;68.99;138000000.0;5030000000.0;70336818.78;520000.0;398955;73;1.22;5918791;1670000000.0;101144
2022-05-24;68.97;70.69;66.98;70.18;105000000.0;4850000000.0;70350406.28;540000.0;347552;75;1.22;5942067;2720000000.0;100904
2022-05-25;70.12;71.61;67.86;68.16;87600000.0;4930000000.0;70358218.78;500000.0;373762;74;1.22;5963504;1270000000.0;101922
2022-05-26;68.15;68.77;60.41;63.41;140000000.0;4800000000.0;70365718.78;460000.0;389341;67;1.23;5986686;1420000000.0;100014
2022-05-27;63.39;64.03;60.86;61.51;116000000.0;4460000000.0;70372993.78;430000.0;381746;64;1.23;6008588;907000000.0;104865
2022-05-28;61.52;63.94;61.24;62.97;63090000.0;4330000000.0;70379868.78;470000.0;354418;65;1.23;6030830;1770000000.0;96941
2022-05-29;62.98;64.34;61.79;63.56;64360000.0;4430000000.0;70387356.28;470000.0;341785;65;1.23;6048101;2640000000.0;87134
2022-05-30;63.61;69.68;63.18;69.06;111000000.0;4480000000.0;70394768.78;470000.0;339183;74;1.24;6069108;1520000000.0;96413
2022-05-31;69.05;69.72;66.65;68.33;84270000.0;4860000000.0;70401506.28;420000.0;367251;80;1.26;6102444;2360000000.0;101419
2022-06-01;68.37;70.52;61.73;62.65;132000000.0;4810000000.0;70407656.28;400000.0;339085;71;1.26;6134283;2310000000.0;100634
2022-06-02;62.65;64.73;62.05;64.42;65150000.00000001;4410000000.0;70413856.28;420000.0;335425;76;1.28;6162659;2000000000.0;100038
2022-06-03;64.38;64.85;61.36;62.54;58350000.0;4530000000.0;70420506.28;490000.0;344015;71;1.29;6193173;2040000000.0;105253
2022-06-04;62.54;64.29;61.29;63.69;42510000.0;4400000000.0;70428281.28;490000.0;322698;72;1.25;6208358;2570000000.0;97773
2022-06-05;63.72;63.82;61.67;63.12;41950000.0;4490000000.0;70435906.28;490000.0;287343;72;1.23;6241484;1750000000.0;92295
2022-06-06;63.09;66.51;62.87;64.42;161000000.0;4440000000.0;70443618.78;500000.0;339541;72;1.23;6267377;1540000000.0;97671
2022-06-07;64.38;65.42;60.10;63.78;98610000.0;4540000000.0;70451381.28;450000.0;285154;73;1.23;6266385;3230000000.0;97313
2022-06-08;63.85;64.44;61.10;61.30;130000000.0;4500000000.0;70458381.28;410000.0;244415;70;1.23;6273215;1550000000.0;96771
2022-06-09;61.36;62.34;59.18;60.20;133000000.0;4320000000.0;70465068.78;420000.0;261454;68;1.07;6282039;879000000.0;99931
2022-06-10;60.16;60.31;55.64;56.64;115000000.0;4240000000.0;70472243.78;430000.0;339944;61;1.06;6275538;2140000000.0000002;106164
2022-06-11;56.60;57.74;51.64;52.11;574000000.0;3990000000.0;70479731.28;350000.0;268304;56;0.93;6282468;1180000000.0;9563
2022-06-12;52.12;52.58;47.29;47.88;355000000.0;3670000000.0;70486418.78;310000.0;219839;46;0.93;6281815;1920000000.0;87775
2022-06-13;47.89;48.23;40.98;43.43;247000000.0;3380000000.0;70492493.78;270000.0;238492;42;0.97;6278640;1380000000.0;99007
2022-06-14;43.39;46.40;40.32;46.11;238000000.0;3060000000.0;70499106.28;300000.0;254263;45;1;6283111;1200000000.0;99594
2022-06-15;46.08;50.88;41.61;50.60;677000000.0;3250000000.0;70505931.28;310000.0;234054;55;1;6290469;1410000000.0;104565
2022-06-16;50.59;51.16;43.98;44.72;339000000.0;3570000000.0;70511993.78;290000.0;252368;45;1.09;6259227;1430000000.0;99346
2022-06-17;44.73;48.36;44.38;47.53;140000000.0;3150000000.0;70518356.28;330000.0;228335;46;1.07;6270691;730000000.0;99894
2022-06-18;47.55;48.30;41.43;47.12;430000000.0;3350000000.0;70525356.28;330000.0;215184;46;1.06;6282638;1920000000.0;94285
2022-06-19;47.10;56.26;44.87;54.23;736000000.0;3320000000.0;70532268.78;370000.0;212155;57;1.11;6296940;2800000000.0;88493
2022-06-20;54.21;54.67;51.26;52.71;596000000.0;3820000000.0;70538943.78;360000.0;240315;55;1.12;6307800;1190000000.0;101812
2022-06-21;52.71;55.65;51.82;53.46;634000000.0;3720000000.0;70545768.78;410000.0;253971;56;1.12;6320394;709000000.0;97964
2022-06-22;53.46;53.48;50.38;52.06;400000000.0;3770000000.0;70553256.28;370000.0;265576;55;1.12;6321875;1290000000.0;96326
2022-06-23;52.09;56.69;51.87;55.69;272000000.0;3680000000.0;70560581.28;460000.0;242471;57;1.13;6337408;800000000.0;104859
2022-06-24;55.67;57.27;54.38;55.79;286000000.0;3930000000.0;70568768.78;440000.0;239411;58;1.15;6354885;2670000000.0;108881
2022-06-25;55.81;59.68;54.59;58.83;238000000.0;3940000000.0;70576593.78;420000.0;224101;62;1.15;6353597;2230000000.0;93816
2022-06-26;58.85;60.44;56.58;56.59;155000000.0;4150000000.0000005;70584056.28;400000.0;208834;58;1.13;6368237;2380000000.0;89097
2022-06-27;56.59;58.58;54.80;55.83;68500000.0;3990000000.0;70591068.78;380000.0;25963;56;1.14;6350397;3290000000.0;95211
2022-06-28;55.84;56.94;52.53;52.63;361000000.0;3940000000.0;70597718.78;380000.0;251417;54;1.14;6365073;1520000000.0;98174
2022-06-29;52.65;54.38;51.32;53.60;218000000.0;3720000000.0;70604856.28;390000.0;22512;55;1.14;6380796;820000000.0;97169
2022-06-30;53.58;53.92;50.11;53.78;179000000.0;3780000000.0;70612118.78;340000.0;238489;54;1.11;6384593;2640000000.0;104671
2022-07-01;53.77;56.15;50.03;51.13;202000000.0;3800000000.0;70618518.78;330000.0;229686;53;1.11;6392393;2280000000.0;105301
2022-07-02;51.13;51.58;49.74;50.49;173000000.0;3610000000.0;70624906.28;390000.0;207426;53;1.08;6405455;755000000.0;9411
2022-07-03;50.48;52.12;49.11;50.88;56100000.0;3570000000.0;70632693.78;410000.0;193986;53;1.08;6414766;3320000000.0;85841
2022-07-04;50.88;52.36;49.66;52.19;62860000.0;3590000000.0;70640718.78;380000.0;204218;54;1.08;6416130;484000000.0;97445
2022-07-05;52.19;52.40;47.91;49.65;91520000.0;3690000000.0;70648093.78;350000.0;226183;47;1.1;6428837;1360000000.0;94914
2022-07-06;49.65;51.14;48.92;50.30;62100000.0;3510000000.0;70655193.78;370000.0;228963;53;1.09;6451570;1990000000.0;100517
2022-07-07;50.29;52.59;49.73;52.12;70500000.0;3550000000.0;70662468.78;370000.0;277721;54;1.09;6509043;2009999999.9999998;95323
2022-07-08;52.14;53.96;50.75;51.31;87620000.0;3680000000.0;70669381.28;370000.0;254712;53;1.09;6523696;2150000000.0;104695
2022-07-09;51.32;54.77;51.31;54.06;60990000.0;3630000000.0;70676606.28;360000.0;22906;55;1.1;6511099;1420000000.0;91147
2022-07-10;54.06;55.03;50.64;52.09;183000000.0;3820000000.0;70683306.28;370000.0;189488;52;1.11;6528882;1870000000.0;83212
2022-07-11;52.08;52.22;48.23;48.67;65900000.00000001;3680000000.0;70690156.28;370000.0;222181;48;1.1;6534214;1340000000.0;93735
2022-07-12;48.50;49.31;47.25;47.29;63880000.0;3430000000.0;70697681.28;340000.0;233304;48;1.08;6557284;1050000000.0;92782
2022-07-13;47.27;49.67;46.37;49.52;83130000.0;3340000000.0;70705068.78;340000.0;219426;50;1.05;6565992;1310000000.0;92286
2022-07-14;49.51;51.70;47.94;51.29;70820000.0;3500000000.0;70711943.78;370000.0;225453;51;1.01;6578902;1060000000.0;99145
2022-07-15;51.28;52.73;50.62;51.76;78790000.0;3630000000.0;70718643.78;390000.0;232964;51;0.99;6601462;1200000000.0;101514
2022-07-16;51.76;55.52;51.06;55.07;69290000.0;3660000000.0;70726668.78;400000.0;215963;53;0.95;6626064;2490000000.0;93803
2022-07-17;55.07;57.00;54.39;55.74;82160000.0;3900000000.0;70734018.78;410000.0;206596;55;0.87;6637499;1850000000.0;89343
2022-07-18;55.74;59.40;55.23;58.60;120000000.0;3940000000.0;70741368.78;470000.0;24728;58;0.86;6645598;1690000000.0;96812
2022-07-19;58.55;59.61;55.83;57.91;112000000.0;4139999999.9999995;70749306.28;400000.0;272069;58;0.87;6629675;822000000.0;97339
2022-07-20;57.90;61.75;56.43;57.20;142000000.0;4099999999.9999995;70756406.28;410000.0;233756;58;0.71;6634781;1940000000.0;97599
2022-07-21;57.20;58.67;55.17;58.03;78620000.0;4050000000.0;70763568.78;380000.0;221482;57;0.7;6652198;703000000.0;95202
2022-07-22;58.03;59.20;55.52;56.09;81900000.0;4110000000.0000005;70770256.28;410000.0;233889;55;0.71;6669692;671000000.0;101422
2022-07-23;56.09;57.24;54.51;56.33;59430000.0;3970000000.0;70777468.78;420000.0;218418;56;0.7;6706298;1160000000.0;96794
2022-07-24;56.38;59.78;56.38;58.39;63450000.0;3990000000.0;70784293.78;410000.0;214785;58;0.69;6723657;1030000000.0;9123
2022-07-25;58.40;58.98;53.91;54.00;70680000.0;4130000000.0;70791868.78;400000.0;248194;53;0.69;6712176;2610000000.0;97266
2022-07-26;54.01;54.15;51.98;53.89;67220000.0;3820000000.0;70797993.78;400000.0;256649;53;0.7;6739428;2560000000.0;97073
2022-07-27;53.89;59.07;53.02;59.03;85850000.0;3820000000.0;70806531.28;410000.0;243345;58;0.75;6732658;1760000000.0;96078
2022-07-28;59.03;64.26;58.10;63.44;148000000.0;4179999999.9999995;70813618.78;450000.0;271536;69;0.8;6722872;3240000000.0;102018
2022-07-29;63.43;64.59;59.79;60.67;110000000.0;4490000000.0;70820593.78;430000.0;259831;66;0.78;6725460;1880000000.0;101692
2022-07-30;60.68;64.12;59.94;60.45;116000000.0;4300000000.0;70827681.28;460000.0;247014;64;0.79;6751542;1160000000.0;96982
2022-07-31;60.44;63.01;59.66;59.77;73510000.0;4280000000.0000005;70835268.78;450000.0;270707;64;0.79;6732955;564000000.0;91932
2022-08-01;59.75;60.78;58.29;59.47;86510000.0;4230000000.0000005;70842693.78;460000.0;280616;62;0.77;6712632;1730000000.0;99967
2022-08-02;59.46;59.86;56.66;58.07;91050000.0;4210000000.0;70850418.78;420000.0;281571;58;0.76;6701914;2250000000.0;98965
2022-08-03;58.08;60.15;56.72;57.78;77280000.0;4120000000.0;70857793.78;410000.0;238918;59;0.77;6737806;3180000000.0;96086
2022-08-04;57.77;60.80;57.62;59.66;74560000.0;4090000000.0;70864743.78;400000.0;259457;64;0.77;6730638;2120000000.0;99425
2022-08-05;59.64;62.55;59.62;62.48;92440000.0;4230000000.0000005;70870918.78;420000.0;295555;67;0.75;6750693;4000000000.0;105857
2022-08-06;62.46;62.53;60.54;60.85;41480000.0;4430000000.0;70878393.78;400000.0;260445;66;0.76;6810259;3600000000.0;96149
2022-08-07;60.84;61.96;59.90;61.02;58620000.0;4310000000.0;70885056.28;450000.0;291138;66;0.76;6804465;4030000000.0000005;90966
2022-08-08;61.05;64.10;60.76;62.62;99030000.0;4330000000.0;70892293.78;440000.0;261618;67;0.76;6850969;1720000000.0;102238
2022-08-09;62.60;62.87;58.47;59.17;105000000.0;4440000000.0;70898706.28;460000.0;324049;60;0.77;6831653;2240000000.0;101333
2022-08-10;59.15;62.30;57.58;61.62;160000000.0;4190000000.0000005;70907181.28;480000.0;29185;67;0.77;6838015;1540000000.0;103594
2022-08-11;61.61;63.44;61.39;61.91;160000000.0;4370000000.0;70914831.28;480000.0;263824;66;0.73;6883723;1370000000.0;10133
2022-08-12;61.92;63.08;60.63;62.87;137000000.0;4390000000.0;70922556.28;460000.0;291642;68;0.72;6939607;2360000000.0;10355
2022-08-13;62.95;70.71;62.61;63.87;154000000.0;4460000000.0;70929893.78;470000.0;31042;69;0.71;6930950;3710000000.0;100639
2022-08-14;63.76;72.74;62.63;63.19;157000000.0;4520000000.0;70937181.28;470000.0;284392;69;0.7;6946646;4590000000.0;90771
2022-08-15;63.19;65.42;59.65;60.66;145000000.0;4480000000.0;70944718.78;430000.0;281612;67;0.72;6983623;2250000000.0;98919
2022-08-16;60.66;61.76;60.02;61.31;79830000.0;4300000000.0;70951906.28;420000.0;295227;66;0.69;7005213;2510000000.0;99129
2022-08-17;61.30;64.70;59.70;60.51;116000000.0;4350000000.0;70958781.28;440000.0;263013;65;0.69;7012525;4160000000.0;991
2022-08-18;60.51;61.71;59.34;60.01;72240000.0;4290000000.0;70965406.28;460000.0;340009;65;0.67;6941535;3000000000.0;978
2022-08-19;60.02;60.17;53.27;54.00;128000000.0;4260000000.0;70973493.78;400000.0;287767;55;0.73;6927864;1690000000.0;101133
2022-08-20;54.02;55.61;52.66;54.10;91430000.0;3830000000.0;70980931.28;410000.0;269962;54;0.76;6915073;1190000000.0;94983
2022-08-21;54.11;55.99;53.80;55.65;49810000.0;3840000000.0;70988631.28;410000.0;254051;56;0.76;6986979;2760000000.0;90187
2022-08-22;55.66;57.41;52.29;57.22;134000000.0;3950000000.0;70995943.78;350000.0;233069;59;0.75;7004483;2780000000.0;97844
2022-08-23;57.22;57.73;53.93;57.08;89170000.0;4059999999.9999995;71002356.28;430000.0;333695;60;0.76;7041902;2049999999.9999998;9451
2022-08-24;57.10;57.65;55.57;56.45;72050000.0;4050000000.0;71009606.28;420000.0;278152;60;0.75;7028328;2740000000.0;97353
2022-08-25;56.46;57.51;55.85;56.63;62940000.0;4010000000.0;71016981.28;450000.0;250818;60;0.7;7040377;1400000000.0;103875
2022-08-26;56.61;58.28;52.11;52.69;99440000.0;4019999999.9999995;71024656.28;370000.0;266872;54;0.72;7003580;1680000000.0;102877
2022-08-27;52.68;53.47;51.69;53.01;60840000.0;3740000000.0;71031943.78;370000.0;232441;54;0.66;7036664;2080000000.0;98215
2022-08-28;53.01;55.98;52.47;53.40;103000000.0;3770000000.0;71038868.78;360000.0;262453;57;0.62;7010555;2630000000.0;90823
2022-08-29;53.48;56.69;52.55;55.79;97310000.0;3800000000.0;71045693.78;360000.0;282004;58;0.6;7067065;1850000000.0;98327
2022-08-30;55.78;56.22;51.84;53.01;81000000.0;3960000000.0;71052218.78;410000.0;272072;56;0.62;7101059;642000000.0;102587
