Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume
2018-06-09;235.67;240.48;227.81;229.64;3880000.0;;;1670000.0;84009;9;1.41;480007;10460000.0
2018-06-10;229.22;229.25;195.30;199.05;9060000.0;;;1410000.0;87363;7;1.46;476646;16670000.000000002
2018-06-11;198.69;206.89;193.55;205.18;26970000.0;;;1480000.0;81573;7;1.44;477703;23730000.0
2018-06-12;204.97;212.24;189.25;192.69;28220000.0;;;1380000.0;83141;7;1.44;478223;31430000.0
2018-06-13;192.78;199.11;174.01;182.51;15310000.0;;;1290000.0;88164;5;1.44;479971;107000000.0
2018-06-14;182.20;200.76;181.93;198.34;7080000.0;;;1440000.0;82073;7;1.3;473872;160000000.0
2018-06-15;198.31;200.86;190.62;192.96;5230000.0;;;1370000.0;75976;7;1.19;474672;96220000.0
2018-06-16;192.69;194.11;185.70;189.91;3090000.0;;;1360000.0;77476;7;1.17;474138;47330000.0
2018-06-17;190.15;191.69;185.65;185.73;5370000.0;;;1340000.0;7476;6;1.09;474296;78640000.0
2018-06-18;186.04;204.55;181.88;196.32;17890000.0;;;1390000.0;7195;7;0.98;475038;95360000.0
2018-06-19;196.25;199.36;194.61;197.94;3610000.0;;;1420000.0;76231;7;0.98;474276;56370000.0
2018-06-20;197.78;198.60;189.99;193.93;3850000.0;;;1400000.0;69947;7;0.97;474853;46610000.0
2018-06-21;193.95;196.71;189.40;190.09;3190000.0;;;1380000.0;76889;7;0.96;472356;67920000.0
2018-06-22;190.32;191.21;161.47;166.91;5950000.0;;;1190000.0;70484;5;1.01;471539;112000000.0
2018-06-23;166.79;171.45;164.11;169.75;2780000.0;;;1210000.0;69714;6;0.99;472155;75220000.0
2018-06-24;169.86;170.19;153.47;166.14;8100000.0;;;1190000.0;64639;5;0.98;471762;60810000.0
2018-06-25;165.72;180.59;162.74;175.92;4910000.0;;;1250000.0;72502;6;1.01;469794;32180000.0
2018-06-26;176.18;176.89;160.81;161.07;11380000.0;;;1190000.0;50904;5;1.03;470975;5150000.0
2018-06-27;160.88;169.32;158.12;168.11;3360000.0;;;1170000.0;55047;5;1.05;472872;13730000.0
2018-06-28;168.04;168.05;152.12;153.26;2780000.0;;;1130000.0;52608;5;1.01;473836;24260000.0
2018-06-29;153.46;164.70;150.91;162.58;6260000.0;;;1120000.0;51345;5;0.96;473134;29000000.0
2018-06-30;162.44;175.60;162.37;170.55;3700000.0;;;1260000.0;52159;6;0.98;472208;12540000.0
2018-07-01;170.56;172.93;167.98;169.68;2270000.0;;;1230000.0;47173;5;0.98;472718;18260000.0
2018-07-02;169.74;187.55;165.04;184.00;5330000.0;;;1300000.0;47688;7;1.03;473254;74750000.0
2018-07-03;184.38;195.16;177.84;178.79;5580000.0;;;1280000.0;49216;7;1.02;474115;32740000.000000004
2018-07-04;178.81;186.34;175.02;181.53;3160000.0;;;1300000.0;48181;7;1.02;474519;54900000.0
2018-07-05;181.27;186.03;172.30;174.47;6630000.0;;;1240000.0;47821;7;1;474276;60910000.0
2018-07-06;174.14;177.37;164.61;175.39;4130000.0;;;1260000.0;46057;7;1;47522;31060000.0
2018-07-07;175.12;176.12;168.13;174.74;2690000.0;;;1230000.0;46578;7;1;47609;10850000.0
2018-07-08;175.15;177.09;172.76;173.62;2780000.0;;;1240000.0;48884;7;0.99;476006;11560000.0
2018-07-09;173.63;174.06;165.81;166.66;3180000.0;;;1220000.0;50982;6;1;476613;13190000.0
2018-07-10;166.86;168.51;157.51;159.61;4350000.0;;;1120000.0;4821;6;1;476277;13800000.0
2018-07-11;159.61;162.65;155.14;157.95;3430000.0;;;1140000.0;64438;6;0.91;476457;37660000.0
2018-07-12;157.98;157.99;149.98;154.21;8840000.0;;;1100000.0;6057;6;0.9;476351;38270000.0
2018-07-13;153.75;193.40;153.73;175.63;13720000.0;;;1280000.0;64814;7;1.01;476316;87220000.0
2018-07-14;175.83;179.09;169.67;172.94;15840000.0;;;1230000.0;61789;7;1;476103;102000000.0
2018-07-15;173.17;178.75;171.90;174.21;4920000.0;;;1250000.0;60816;7;0.95;477362;47390000.0
2018-07-16;174.16;190.13;171.16;188.54;6630000.0;;;1360000.0;60756;8;0.99;478892;82160000.0
2018-07-17;188.08;212.71;180.71;210.11;33990000.0;;;1500000.0;6224;8;1.06;478722;84660000.0
2018-07-18;209.87;227.65;199.84;209.52;16800000.0;;;1510000.0;62655;8;1.06;478224;83850000.0
2018-07-19;209.05;213.78;198.39;200.49;6200000.0;;;1430000.0;59652;8;1.06;476966;41320000.0
2018-07-20;200.05;200.36;176.53;183.06;9560000.0;;;1310000.0;58946;7;1.09;475926;34460000.0
2018-07-21;182.70;192.36;177.57;188.51;8010000.0;;;1350000.0;45992;7;1.09;476175;38930000.0
2018-07-22;188.39;195.80;179.97;189.46;11940000.0;;;1370000.0;42424;8;1.09;476737;42540000.0
2018-07-23;189.43;208.05;187.39;189.62;26190000.0;;;1380000.0;47342;8;1.01;476833;67090000.0
2018-07-24;190.15;225.22;189.08;223.17;15080000.0;;;1580000.0;43897;9;1.16;476379;85220000.0
2018-07-25;223.18;227.09;209.18;222.31;33310000.000000004;;;1570000.0;44908;8;1.15;477537;51280000.0
2018-07-26;221.43;230.51;217.76;221.07;38710000.0;;;1580000.0;47055;8;1.14;478045;55670000.0
2018-07-27;221.23;224.64;210.93;221.44;33960000.0;;;1560000.0;45656;9;1.09;478288;51070000.0
2018-07-28;221.55;223.02;216.63;222.18;9610000.0;;;1600000.0;42892;9;1.09;479273;42700000.0
2018-07-29;222.07;225.66;213.91;216.92;12440000.0;;;1590000.0;44409;8;1.04;479029;43790000.0
2018-07-30;216.58;222.19;201.04;214.27;7900000.0;;;1530000.0;46574;8;1.04;477112;48240000.0
2018-07-31;214.48;214.49;195.40;209.50;44440000.0;;;1500000.0;41201;8;1.04;476749;47150000.0
2018-08-01;209.24;210.98;193.29;197.20;16500000.0;;;1420000.0;40975;8;1.07;478417;47250000.0
2018-08-02;196.92;200.68;184.59;186.16;5670000.0;;;1340000.0;41369;7;1.06;48116;32400000.0
2018-08-03;185.77;189.67;176.00;186.43;33840000.0;;;1320000.0;40334;7;1.05;479202;28410000.0
2018-08-04;186.48;189.74;172.70;174.28;4580000.0;;;1230000.0;39345;6;1.07;476465;14520000.0
2018-08-05;174.13;180.63;170.86;179.49;4170000.0;;;1320000.0;35151;7;1.07;476385;24260000.0
2018-08-06;179.78;185.85;175.60;180.36;12050000.0;;;1270000.0;38597;7;1.07;47648;34840000.0
2018-08-07;180.67;191.44;174.13;175.84;11380000.0;;;1290000.0;38506;7;1.07;475732;22190000.0
2018-08-08;175.71;176.00;156.34;160.56;9260000.0;;;1140000.0;40247;5;1.12;475539;30950000.0
2018-08-09;160.31;176.06;157.12;174.47;4870000.0;;;1240000.0;37366;7;1.14;475042;35140000.0
2018-08-10;174.66;174.98;156.41;160.04;4520000.0;;;1130000.0;38015;6;1.17;473228;26540000.0
2018-08-11;160.48;162.34;151.97;155.84;4139999.9999999995;;;1150000.0;36863;6;1.17;473487;13160000.0
2018-08-12;155.74;162.21;153.54;156.73;2450000.0;;;1130000.0;35156;5;1.17;473625;19290000.0
2018-08-13;156.54;162.59;142.19;142.28;5560000.0;;;1000000.0;36305;5;1.11;473727;33189999.999999996
2018-08-14;142.14;142.41;121.03;133.73;12030000.0;;;960000.0;39677;5;1.13;474408;28830000.0
2018-08-15;133.44;144.12;131.95;135.31;6200000.0;;;970000.0;36959;5;1.13;47432;25100000.0
2018-08-16;135.26;142.65;134.38;140.06;3860000.0;;;990000.0;35762;5;1.1;474954;21380000.0
2018-08-17;140.16;152.69;139.72;152.62;4130000.0;;;1090000.0;33692;5;1.06;474283;23120000.0
2018-08-18;152.43;153.98;139.99;141.98;10290000.0;;;1020000.0;34604;5;1.08;474652;8840000.0
2018-08-19;141.76;145.46;138.68;141.62;2740000.0;;;1010000.0;33641;5;1.07;473909;13280000.0
2018-08-20;141.26;143.49;128.59;129.24;9790000.0;;;930000.0;34944;4;1.08;474317;14090000.0
2018-08-21;129.18;135.52;127.95;134.84;6980000.0;;;990000.0;33577;5;1.08;474934;20660000.0
2018-08-22;134.91;145.29;124.08;127.58;10800000.0;;;900000.0;34311;4;1.09;474623;13760000.0
2018-08-23;127.51;133.07;127.02;132.55;2850000.0;;;960000.0;33065;5;1.1;475107;20420000.0
2018-08-24;132.87;141.25;130.04;141.09;3910000.0;;;990000.0;34794;6;0.94;475172;9790000.0
2018-08-25;141.11;143.03;135.78;138.47;3250000.0;;;990000.0;32059;6;0.94;4748;14630000.0
2018-08-26;138.56;139.06;134.08;135.10;7420000.0;;;980000.0;34289;5;0.94;475589;10650000.0
2018-08-27;135.06;156.94;133.95;151.75;38840000.0;;;1080000.0;32517;6;1.05;476118;20670000.0
2018-08-28;151.71;156.22;146.84;153.99;6150000.0;;;1110000.0;33328;6;1.05;476146;28980000.0
2018-08-29;153.91;155.59;147.90;153.00;3890000.0;;;1090000.0;32475;6;1.05;476081;15560000.0
2018-08-30;152.92;153.53;144.37;151.11;3670000.0;;;1070000.0;3341;6;1.05;474923;16290000.0
2018-08-31;151.10;152.03;141.79;149.12;4590000.0;;;1090000.0;3281;6;1.05;474893;25500000.0
2018-09-01;149.29;161.01;148.29;158.18;5670000.0;;;1120000.0;31449;6;1.06;475676;15780000.0
2018-09-02;157.99;158.26;150.86;155.80;3650000.0;;;1120000.0;30896;6;1.04;476224;18810000.0
2018-09-03;155.68;160.77;149.85;156.68;5450000.0;;;1120000.0;32471;6;1.04;476375;23180000.0
2018-09-04;156.65;158.93;154.58;155.93;4330000.0;;;1120000.0;34512;6;1.02;475546;22740000.0
2018-09-05;156.09;158.97;129.95;130.49;6920000.0;;;950000.0;32852;6;1.14;475976;17680000.0
2018-09-06;130.76;131.96;120.71;130.95;4600000.0;;;930000.0;30304;6;1.14;476317;19050000.0
2018-09-07;130.82;133.18;124.77;125.13;6040000.0;;;890000.0;32206;5;1.15;476241;15450000.0
2018-09-08;125.17;134.32;119.34;120.55;8670000.0;;;890000.0;33651;5;1.12;476462;14800000.0
2018-09-09;120.51;125.44;116.28;119.33;3800000.0;;;860000.0;30807;5;1.07;476881;16290000.0
2018-09-10;119.77;122.68;115.91;118.93;7140000.0;;;850000.0;29029;5;1.04;476915;17820000.0
2018-09-11;119.48;119.84;108.54;111.48;12310000.0;;;790000.0;32508;4;1.06;477743;15150000.0
2018-09-12;111.54;111.90;100.08;111.02;10450000.0;;;810000.0;33017;4;1.06;478003;18880000.0
2018-09-13;111.34;119.83;110.91;118.03;5900000.0;;;840000.0;31601;4;1.04;477343;21350000.0
2018-09-14;118.00;123.93;100.77;118.40;4910000.0;;;860000.0;29471;4;1.03;477133;16030000.000000002
2018-09-15;118.37;125.11;117.76;120.15;2800000.0;;;860000.0;27206;5;1.03;478012;14160000.0
2018-09-16;120.20;120.31;115.79;118.91;2380000.0;;;850000.0;28645;5;1.02;478219;9760000.0
2018-09-17;119.16;120.48;106.07;107.59;4010000.0;;;780000.0;27953;4;1.01;479058;13770000.0
2018-09-18;107.50;114.08;106.33;111.80;3340000.0;;;800000.0;2895;5;1;479565;18510000.0
2018-09-19;111.92;115.47;109.40;113.07;8170000.0;;;800000.0;26818;5;1.01;477617;18760000.0
2018-09-20;113.08;121.10;109.21;119.77;4530000.0;;;870000.0;26204;5;0.99;479779;30220000.0
2018-09-21;120.02;129.11;117.09;126.57;6680000.0;;;900000.0;29262;5;1;480734;48060000.0
2018-09-22;126.48;128.65;120.99;123.79;3660000.0;;;900000.0;27178;5;0.98;481511;28100000.0
2018-09-23;123.76;135.19;122.86;130.17;8100000.0;;;940000.0;25833;6;0.99;482054;33020000.000000004
2018-09-24;130.29;147.44;124.67;137.80;22070000.0;;;970000.0;27889;6;0.99;482643;55880000.0
2018-09-25;137.76;138.16;125.19;135.72;23990000.0;;;970000.0;28458;6;0.99;483692;46780000.0
2018-09-26;135.49;143.87;128.53;132.43;8810000.0;;;950000.0;2432;6;0.99;483455;42400000.0
2018-09-27;132.47;145.03;132.33;142.54;15230000.0;;;1030000.0;29007;6;0.92;484827;27870000.0
2018-09-28;142.80;143.92;133.08;135.10;15220000.0;;;960000.0;28155;6;0.94;484277;33090000.000000004
2018-09-29;134.81;135.41;130.73;132.84;4730000.0;;;960000.0;26916;6;0.94;482214;19880000.0
2018-09-30;132.80;134.19;127.67;129.84;4510000.0;;;930000.0;24502;6;0.94;482378;17840000.0
2018-10-01;129.88;132.72;125.25;126.11;5040000.0;;;900000.0;25035;6;0.95;482806;28950000.0
2018-10-02;126.16;127.13;124.36;125.27;3170000.0;;;900000.0;25826;6;0.92;483733;16960000.0
2018-10-03;125.18;125.23;120.13;121.64;3000000.0;;;870000.0;23733;6;0.92;484778;29950000.0
2018-10-04;121.68;125.54;121.05;123.29;5540000.0;;;880000.0;25586;6;0.92;485994;21140000.0
2018-10-05;123.47;130.69;122.89;127.23;11380000.0;;;900000.0;26969;6;0.93;486251;30770000.0
2018-10-06;127.28;127.76;123.82;124.50;3900000.0;;;900000.0;24156;6;0.76;486885;21190000.0
2018-10-07;124.44;126.36;122.82;124.58;1570000.0;;;890000.0;24488;6;0.76;487907;23230000.0
2018-10-08;124.63;126.85;123.48;126.09;2110000.0;;;900000.0;26075;6;0.75;488613;22690000.0
2018-10-09;125.95;129.23;124.64;125.15;2680000.0;;;900000.0;22156;6;0.74;488816;21470000.0
2018-10-10;125.10;125.49;122.47;123.45;2200000.0;;;880000.0;27149;6;0.74;489362;21580000.0
2018-10-11;123.78;123.78;107.99;108.14;5570000.0;;;790000.0;25552;5;0.85;489998;23210000.0
2018-10-12;108.27;112.61;107.23;109.38;6640000.0;;;760000.0;24951;5;0.82;489984;18690000.0
2018-10-13;109.28;112.54;108.27;110.04;3050000.0;;;800000.0;26717;5;0.82;488405;14040000.0
2018-10-14;110.18;111.89;106.93;107.36;1550000.0;;;750000.0;22724;5;0.79;488629;13950000.0
2018-10-15;107.73;119.69;105.83;111.18;11030000.0;;;790000.0;25155;4;0.81;489195;25000000.0
2018-10-16;110.60;114.55;109.00;113.27;2440000.0;;;810000.0;24891;5;0.81;489938;14580000.0
2018-10-17;113.22;119.67;111.73;117.97;5460000.0;;;820000.0;26143;5;0.82;490742;25100000.0
2018-10-18;117.75;121.54;115.61;117.35;4600000.0;;;840000.0;22943;5;0.75;490866;18550000.0
2018-10-19;117.03;120.72;114.25;119.55;2520000.0;;;860000.0;23354;6;0.74;491365;16180000.0
2018-10-20;119.70;125.63;118.17;124.67;6240000.0;;;880000.0;24155;6;0.75;492134;42300000.0
2018-10-21;125.07;126.41;120.99;123.98;2790000.0;;;890000.0;23943;6;0.73;493228;17270000.0
2018-10-22;123.71;126.74;120.06;122.44;6750000.0;;;850000.0;23231;6;0.7;493594;20090000.0
2018-10-23;122.36;122.78;118.03;120.07;2410000.0;;;860000.0;23685;6;0.7;494082;17490000.0
2018-10-24;119.63;125.29;118.93;123.87;3980000.0;;;880000.0;26296;6;0.68;494308;29560000.0
2018-10-25;123.95;128.68;122.88;123.66;6040000.0;;;880000.0;24117;6;0.65;49473;17420000.0
2018-10-26;123.61;125.88;116.79;119.37;12420000.0;;;880000.0;24398;6;0.66;494571;25100000.0
2018-10-27;120.80;122.65;118.43;118.71;5820000.0;;;840000.0;19668;6;0.65;494737;7700000.0
2018-10-28;118.90;123.13;118.08;123.09;4350000.0;;;900000.0;18741;6;0.6;49521;4110000.0000000005
2018-10-29;122.70;123.20;112.81;116.28;4450000.0;;;820000.0;2279;6;0.61;497652;24790000.0
2018-10-30;115.48;116.46;113.88;114.83;1900000.0;;;820000.0;23721;5;0.61;497428;20550000.0
2018-10-31;114.94;116.65;112.57;115.27;4210000.0;;;830000.0;18508;6;0.6;497989;18710000.0
2018-11-01;115.25;116.62;10.69;115.82;1850000.0;;;830000.0;2178;5;0.6;49899;17120000.0
2018-11-02;115.89;118.89;114.85;117.83;2820000.0;;;840000.0;21889;5;0.6;498569;25690000.0
2018-11-03;117.86;118.70;115.26;116.60;2100000.0;;;840000.0;21248;5;0.59;498037;10060000.0
2018-11-04;117.20;122.95;115.92;121.67;4670000.0;;;850000.0;21135;5;0.61;497721;13350000.0
2018-11-05;121.68;123.17;118.35;122.41;9970000.0;;;870000.0;23738;5;0.6;498211;18150000.0
2018-11-06;122.00;130.40;120.98;130.40;10860000.0;;;930000.0;23384;6;0.64;498124;28810000.0
2018-11-07;130.49;132.93;126.44;129.01;7560000.0;;;920000.0;22522;6;0.64;497655;36250000.0
2018-11-08;129.13;139.06;126.83;136.34;15930000.0;;;980000.0;22049;6;0.67;496996;34110000.0
2018-11-09;136.31;138.61;131.18;133.73;45330000.0;;;950000.0;23712;5;0.67;497618;28790000.0
2018-11-10;133.82;138.34;128.67;129.58;22830000.0;;;930000.0;24408;5;0.68;49419;59290000.0
2018-11-11;129.18;131.32;126.41;128.99;5740000.0;;;920000.0;23216;5;0.52;494042;20880000.0
2018-11-12;129.13;136.74;123.10;133.97;28990000.0;;;930000.0;22542;5;0.53;494873;32700000.000000004
2018-11-13;133.72;135.61;124.80;125.55;13230000.0;;;910000.0;23905;5;0.58;495649;54820000.0
2018-11-14;125.93;128.30;101.58;109.03;13640000.0;;;760000.0;22881;3;0.73;495694;54050000.0
2018-11-15;108.93;111.33;98.55;110.87;26710000.0;;;780000.0;20963;5;0.72;496315;58960000.0
2018-11-16;112.81;113.27;106.15;108.19;7080000.0;;;770000.0;20083;4;0.72;496901;38370000.0
2018-11-17;108.15;111.23;103.87;110.78;6660000.0;;;780000.0;20662;5;0.71;497659;47720000.0
2018-11-18;110.65;115.88;108.49;112.36;7010000.0;;;820000.0;19437;5;0.71;497515;44010000.0
2018-11-19;112.45;113.13;94.35;96.83;18600000.0;;;670000.0;21643;3;0.85;49751;69820000.0
2018-11-20;96.76;100.02;77.74;83.65;10120000.0;;;580000.0;25873;2;0.94;496037;306000000.0
2018-11-21;83.70;88.15;79.01;84.39;6030000.0;;;610000.0;22752;2;0.94;496274;107000000.0
2018-11-22;84.65;85.21;76.72;76.89;5390000.0;;;570000.0;20654;2;0.98;49691;33530000.0
2018-11-23;76.80;78.11;73.73;76.69;5000000.0;;;550000.0;19282;2;0.98;496695;47710000.0
2018-11-24;77.01;79.32;63.26;66.04;6010000.0;;;460000.0;19586;1;1.06;496882;25260000.0
2018-11-25;66.19;72.36;59.03;69.15;8380000.000000001;;;490000.0;17998;2;1.08;497273;25320000.0
2018-11-26;69.38;73.30;60.64;65.58;14240000.0;;;470000.0;18955;2;1.09;497041;23480000.0
2018-11-27;65.47;73.26;62.50;72.32;6640000.0;;;510000.0;20782;2;1.17;497591;23890000.0
2018-11-28;72.78;83.98;72.08;79.61;17190000.0;;;560000.0;20616;2;1.21;497762;43210000.0
2018-11-29;79.67;95.58;76.53;87.36;56410000.0;;;630000.0;24673;4;1.26;496159;86770000.0
2018-11-30;87.62;90.08;75.89;80.63;34430000.0;;;580000.0;21346;3;1.28;496359;126000000.0
2018-12-01;80.35;84.96;77.26;79.37;8100000.0;;;570000.0;18508;3;1.28;496719;43470000.0
2018-12-02;79.35;81.84;76.10;78.51;10950000.0;;;550000.0;18359;2;1.28;496952;28370000.0
2018-12-03;79.26;79.29;68.29;70.46;11080000.0;;;500000.0;20522;2;1.32;497382;25100000.0
2018-12-04;70.22;78.08;68.79;73.78;5660000.0;;;530000.0;19102;2;1.34;49818;36170000.0
2018-12-05;73.85;74.10;64.40;65.35;12860000.0;;;470000.0;20337;2;1.36;498215;44600000.0
2018-12-06;65.34;67.89;56.70;57.24;9260000.0;;;420000.0;23659;1;1.4;496797;56620000.0
2018-12-07;57.42;59.27;49.80;59.16;17150000.0;;;410000.0;19825;1;1.38;497085;32970000.0
2018-12-08;58.90;61.37;53.11;56.38;4890000.0;;;410000.0;21753;;1.38;497211;34640000.0
2018-12-09;56.56;62.35;56.15;59.88;3470000.0;;;420000.0;1905;1;1.38;497548;13700000.0
2018-12-10;59.80;61.00;54.46;55.33;2830000.0;;;400000.0;19323;;1.39;497408;23360000.0
2018-12-11;55.26;56.08;52.24;53.24;2550000.0;;;380000.0;21155;;1.39;497285;20840000.0
2018-12-12;53.18;57.23;52.53;54.54;2860000.0;;;390000.0;19467;;1.4;497416;21900000.0
2018-12-13;54.50;54.90;50.11;50.96;3130000.0;;;360000.0;18559;;1.39;49822;22690000.0
2018-12-14;51.08;52.01;47.92;49.02;4750000.0;;;350000.0;20908;;1.39;498223;29170000.0
2018-12-15;48.76;50.41;47.78;49.32;1650000.0;;;350000.0;19051;;1.35;498443;30030000.0
2018-12-16;49.25;53.22;48.88;50.57;2920000.0;;;360000.0;15546;;1.36;498458;20650000.0
2018-12-17;50.63;57.58;50.43;55.98;3970000.0;;;410000.0;20844;1;1.43;498717;30330000.0
2018-12-18;56.10;58.48;53.60;58.24;3170000.0;;;420000.0;20628;1;1.43;497524;21450000.0
2018-12-19;58.53;61.76;55.81;56.57;7850000.0;;;400000.0;21209;1;1.43;496845;43130000.0
2018-12-20;56.49;65.48;55.80;65.42;6800000.0;;;440000.0;18125;2;1.49;49705;35060000.0
2018-12-21;65.29;66.79;59.35;61.77;20370000.0;;;440000.0;19042;;1.44;497812;35770000.0
2018-12-22;62.96;64.00;59.69;63.77;10340000.0;;;440000.0;16789;1;1.45;498511;43150000.0
2018-12-23;63.25;67.31;62.73;64.88;4850000.0;;;460000.0;1986;1;1.42;498775;31470000.0
2018-12-24;64.76;72.01;64.73;67.77;9860000.0;;;480000.0;23148;1;1.43;497265;31120000.0
2018-12-25;67.80;67.88;59.11;60.91;8039999.999999999;;;420000.0;19208;;1.39;498335;21240000.0
2018-12-26;60.96;62.99;58.30;60.69;6460000.0;;;440000.0;20378;;1.37;498477;32680000.0
2018-12-27;60.52;61.38;54.78;55.32;6870000.0;;;400000.0;20055;;1.39;498199;19540000.0
2018-12-28;55.45;63.42;54.83;62.34;14760000.0;;;440000.0;25228;;1.4;495514;19660000.0
2018-12-29;62.57;63.34;59.00;59.30;13140000.0;;;430000.0;18313;;1.37;495128;21540000.0
2018-12-30;59.65;61.14;58.37;59.31;19210000.0;;;430000.0;18787;;1.32;494824;20000000.0
2018-12-31;59.53;59.79;55.34;55.41;30260000.0;;;390000.0;2177;;1.31;493038;14410000.0
2019-01-01;55.57;59.99;54.92;59.44;5960000.0;;;420000.0;17064;;1.34;493394;12410000.0
2019-01-02;59.44;62.22;57.55;60.83;7590000.0;;;440000.0;19025;;1.34;493595;21390000.0
2019-01-03;61.11;61.53;56.79;58.06;5600000.0;;;400000.0;1951;;1.3;493906;22930000.0
2019-01-04;58.03;58.98;56.46;58.40;4830000.0;;;410000.0;19477;;1.29;494458;15230000.0
2019-01-05;58.37;60.22;57.46;57.75;6380000.0;;;420000.0;17497;;1.23;494844;16900000.0
2019-01-06;57.69;63.81;56.74;61.58;14500000.0;;;430000.0;18816;1;1.18;494549;19390000.0
2019-01-07;61.48;62.17;59.90;60.35;4840000.0;;;420000.0;19268;1;1.18;495295;22390000.0
2019-01-08;60.49;62.21;59.18;60.16;3610000.0;;;430000.0;17447;1;1.17;495583;24380000.0
2019-01-09;60.11;61.92;59.50;60.18;4400000.0;;;430000.0;19674;1;1.16;495957;24260000.0
2019-01-10;60.27;60.95;52.18;54.23;5080000.0;;;390000.0;20763;;1.18;496551;39450000.0
2019-01-11;54.19;58.86;53.94;55.71;12300000.0;;;400000.0;19123;1;1.18;497143;52430000.0
2019-01-12;55.60;56.67;54.15;55.47;5700000.0;;;400000.0;18554;1;1.17;497188;18220000.0
2019-01-13;55.48;56.09;52.20;52.68;5110000.0;;;370000.0;19477;1;1.16;497245;14740000.0
2019-01-14;52.73;57.09;52.41;55.75;5350000.0;;;400000.0;19373;1;1.16;497588;22670000.0
2019-01-15;55.80;56.15;52.79;53.20;5630000.0;;;370000.0;20797;1;1.17;49772;27540000.0
2019-01-16;53.10;54.93;52.34;52.82;5710000.0;;;380000.0;19495;1;1.17;497358;22100000.0
2019-01-17;53.02;54.29;52.34;53.89;24820000.0;;;380000.0;1823;2;1.12;498154;15420000.0
2019-01-18;53.82;54.28;52.46;52.85;3930000.0;;;380000.0;18206;1;1.11;498478;12540000.0
2019-01-19;52.87;55.15;52.63;53.81;2920000.0;;;390000.0;18441;1;1.11;498339;15190000.0
2019-01-20;53.72;54.74;51.24;52.28;2590000.0;;;370000.0;18063;1;0.96;498292;9630000.0
2019-01-21;52.41;52.67;51.31;51.91;1790000.0;;;370000.0;20488;1;0.93;499098;14130000.0
2019-01-22;51.97;52.95;50.06;52.57;3070000.0;;;370000.0;18203;1;0.92;499191;11890000.0
2019-01-23;52.60;52.85;51.23;52.02;4179999.9999999995;;;370000.0;17883;1;0.92;499308;15590000.0
2019-01-24;52.01;53.61;51.51;53.34;5040000.0;;;390000.0;16583;1;0.91;49947;18680000.0
2019-01-25;53.27;53.56;51.64;52.14;4010000.0;;;370000.0;20336;1;0.86;498304;7100000.0
2019-01-26;52.13;53.34;51.86;51.95;6670000.0;;;360000.0;16657;1;0.86;497923;8430000.0
2019-01-27;51.93;52.19;50.31;50.91;3610000.0;;;370000.0;21085;1;0.81;496908;5140000.0
2019-01-28;50.74;50.94;47.72;49.14;17400000.0;;;360000.0;23167;1;0.7;495273;13870000.0
2019-01-29;49.14;49.28;47.22;48.11;4070000.0000000005;;;340000.0;17022;1;0.69;496004;13250000.0
2019-01-30;48.09;50.06;47.80;49.37;4560000.0;;;360000.0;19419;1;0.69;495971;13720000.0
2019-01-31;49.38;49.94;48.42;48.49;4099999.9999999995;;;340000.0;22598;1;0.66;492045;6410000.0
2019-02-01;48.55;48.88;47.50;48.24;3600000.0;;;350000.0;16455;1;0.61;491792;15020000.0
2019-02-02;48.28;49.12;47.77;48.80;3430000.0;;;350000.0;19213;1;0.6;490625;10990000.0
2019-02-03;49.16;49.51;47.41;47.98;3550000.0;;;340000.0;17139;1;0.59;490297;6790000.0
2019-02-04;47.92;48.20;47.34;47.88;3290000.0;;;340000.0;14405;1;0.59;491081;9210000.0
2019-02-05;47.83;48.14;47.38;47.60;11400000.0;;;340000.0;16008;1;0.59;492751;12060000.0
2019-02-06;47.70;47.81;45.04;46.05;4150000.0000000005;;;330000.0;19623;1;0.55;490515;19550000.0
2019-02-07;46.10;47.06;45.75;46.29;3450000.0;;;330000.0;17676;1;0.55;490975;18280000.0
2019-02-08;46.43;52.56;45.85;49.43;5600000.0;;;350000.0;17952;1;0.61;491191;21760000.0
2019-02-09;49.43;50.57;48.81;49.52;4680000.0;;;350000.0;17471;1;0.61;491121;17570000.0
2019-02-10;49.60;50.30;48.48;50.21;5030000.0;;;360000.0;1633;1;0.51;491223;19650000.0
2019-02-11;50.33;51.36;48.69;50.93;11270000.0;;;370000.0;19284;1;0.5;491535;25500000.0
2019-02-12;50.80;53.48;50.14;53.14;6910000.0;;;380000.0;18536;2;0.53;491062;28440000.0
2019-02-13;53.13;55.28;52.06;52.32;7120000.0;;;370000.0;17333;2;0.5;49082;27080000.0
2019-02-14;52.34;53.08;50.95;51.09;6010000.0;;;370000.0;17243;2;0.46;491896;25630000.0
2019-02-15;51.07;51.49;50.11;50.29;8490000.0;;;360000.0;1981;2;0.44;492009;35430000.0
2019-02-16;50.26;51.39;50.15;51.02;3640000.0;;;370000.0;16868;2;0.45;492894;21220000.0
2019-02-17;51.07;51.84;49.85;51.62;7850000.0;;;360000.0;18427;2;0.45;493123;29330000.0
2019-02-18;51.67;55.01;51.11;54.36;4700000.0;;;390000.0;19068;2;0.47;493834;37970000.0
2019-02-19;54.43;56.67;53.84;54.09;5710000.0;;;390000.0;17585;2;0.46;494239;38460000.0
